,label,sentence
34173,4,혼자 갈 때 아무 말도하지 않습니까?
34174,4,감히 하등민족이 저리도 착한 독일에서 살인을 하는 거 보면 독일이 신나치주의로 가도록 유도하는 거 같다
34175,4,버스 요금이 덜덜 하네~~ 이러니까~ 저유가 시대에 차를 끌고 나오는 거지~
34176,4,뭐? 갑자기 웬 칭찬이야.
34177,4,어째서?
34178,4,성격이 좀 이상해??
34179,4,괜찮아. 그렇게 시간이별로 없어
34180,4,왜 우리 동네는 줄 서 있는 사람이 한 명도 없지???
34181,4,에?!! 2천80…. 뭐 잘못된 거 아니요? 무슨 한 달 카드값이 그렇게.. 내 다시 알아보고 연락하리다.
34182,4,그것도 같은 위치에….
34183,4,그는 대머리였다. .
34184,4,조선 시대 이후 가장 흥분된 컵스 보소
34185,4,왜 이 녀석들까지 있는 거냐?
34186,4, 유럽식 느낌이 물씬~캐나다 시내는 정말 멋진 곳이군요.
34187,4,할아버지? 서울에서 무서운 할아버지?
34188,4,어떤 사람은 200 했다는 사람 말을 들어서….
34189,4,아름다움???
34190,4,아버지? 
34191,4,준 상처…. 가 아니고요?
34192,4,아! 겨드랑이 털? 나는 그것을 씻기 전에 그것을 보았다.
34193,4,이거 실화냐?
34194,4,그런데 왜 기자들이 이렇게 하나도 없어요?
34195,4,어? 
34196,4,이것은 매우 흥미로운 것입니다. 다 꽂아
34197,4,"사람들 마스크 없이 잘만 다니던데, 정말 대단한 거 같음"
34198,4,출생이요?
34199,4,? 전설이 시작됩니다.
34200,4,아니 저... 선생님?  선생님!
34201,4,"대피 안 내 없이 사연댐, 대안 댐 수문을 열었다는데 이게 말이 됩니까?"
34202,4,그리고 레이 중국인이라서 군대 안 가고 탈퇴한 다른 돌기들하고 달라요.
34203,4,발을 과시하십시오. ㅋ
34204,4,에티켓이라뇨?
34205,4,…이럴 줄 알았다. 뭐? 흩어져서 찾아보자고? 따로따로 혼자서? 
34206,4,가토 쇼콜라! 빵집없이 만들 수 있습니다!
34207,4,며칠 만에 늙었 어
34208,4,저 풀들이 뭐라고 몇억 원이냐??
34209,4,이것이 악할 수 있습니까?
34210,4,좀 당황스러웠어요.
34211,4,멘붕·무슨 만난 지 두 달도 안 돼서 결혼 약속?
34212,4,저는 루리웹의 노예가 된 건가요?? 0
34213,4,짠 맛이 아니고 이미 먹었습니다.
34214,4,연봉 175 ???
34215,4,한마디…
34216,4,내가 이상해?
34217,4,데이트를 꺼려 할 수 있습니까?
34218,4,양자 컴 보안을 인공위성 단위로 성공하게 하다니….
34219,4,이건 거짓말이야 !!! 거짓말이 뭐야? !!
34220,4,운명? 네가 그런 것도 믿었냐?
34221,4,이게 뭐야? 회사 사람들을 어떻게 보십니까?
34222,4,너 혹시 갈아탄 거 아니냐?
34223,4,"당신이 바로 뒤에 있다면, 당신은 죽습니다."
34224,4,최신 휴대전화기도 이제는 위험하구먼 냥 사치였다는 것을 깨닫게 해주네….
34225,4, 조만간 4년 200억 나온다!!
34226,4,여기에 개인 급행이 있습니까? 하하하
34227,4,내가 그런 식으로 말했어?
34228,4,Bacfille의 왼팔은 안전합니까?
34229,4,아주 재밌는 유재석은 할머니가 놀란 것을 몰랐다 ㅋㅋㅋ
34230,4,알았어? 내가 물건을 훔치면 어떻게됩니까?
34231,4,"아니, 이 사람아 저렇게 높은 꼭대기에서 정신을 잃고 떨어져서 다쳐도 크게 다쳤을 텐데. 병원을 안 가도 된다니."
34232,4, 마약 종류 관리 때문에 그런가……?
34233,4,해킹은 무엇입니까? . ㅠ ㅠㅠㅠ ㅠㅠㅠ
34234,4,그래서 당신은 당신의 집에 없었고 바쁘다.
34235,4,이 탑은 언제였습니까?
34236,4,화나는 와중에 존나 잘생겼네
34237,4,당신은… 내 성적에 대해 약간의 말을하는 것에 대해 무엇을 귀찮게합니까?
34238,4,그리고 242 만 원? 하하하
34239,4,숙대 무용과 통폐합 들어가면서 나오는 이 기사는 멀까……. ㅎㅎㅎ
34240,4,중국 7 천만대 판매
34241,4,차은택 대머리였음?
34242,4,오? 소다. 한우네.
34243,4,누구세요?
34244,4,붉은 메뚜기를 불태워야.~~~
34245,4,"고염, 저 단백. …?"
34246,4,네? 뭐?
34247,4,"아니요, 이것은 키스 물고기입니다"
34248,4,법정 공식 측정 단위 인 km / h를 사용해야합니다.
34249,4,ㅎㅎ.. 이런 글도 있군요….
34250,4,3차 세계대전이 일어나면 한반도 전쟁일 줄 알았는데 종교전쟁일 수도 있겠네! ㅋㅋ
34251,4,어? 당신의 희망은 미래에 바뀌 었습니다.
34252,4,그럼 어떻게.
34253,4,누구와 결혼하십시오!
34254,4,어? 어디야?
34255,4,장마...? 이번 주에 단 한 번도 비 구경 못했는데?
34256,4,책상요? 책상을 사지 않고 만들어요?
34257,4,상처가 났네?
34258,4, 세계인 이게 북한이야 남한이야???... ㅋㅋㅋ
34259,4,역시 대한민국 간판 기업 갓. 성….
34260,4,기사를 읽었는데도 여전히 등 보인 건 얘네가 처음이네….
34261,4,뭐예요? 메추리알이네요?
34262,4,많은 일이없는 사업입니다. 당신은 정말 밴드를 종료 하시겠습니까?
34263,4,내가 언제?!
34264,4,그가 매니저를 죽였나요?
34265,4,엄마! 왜 유치합니까?
34266,4,어떤 사람들은 그렇게 생각합니다 ~~~
34267,4,뜬금없지만 기상 캐스터가 필요한 직업이야 근데?
34268,4,여기 이렇게 넓은 줄 몰랐어요
34269,4,배가 고플 때 음식을 구하면 쿠키를 던집니다.
34270,4,"저기요, 오늘 오후에 죽은 사람 신원 좀알 수 있을까요?"
34271,4,무슨 일이야? …
34272,4,예 ~? 정말? 풋볼 팀 주장도 그렇게 생각하십니까?
34273,4,"아니, 이 넥타이는 언제 샀어요?"
34274,4,어? 대표님..! 어머! 어떻게 오셨어요?
34275,4,아 네! 전 어려서부터 피아노 잘 치는 사람들 보면 그렇게 부럽더라고요. 아 그걸 어떻게 그렇게 치죠? 손가락 돌아가는 게 참 신기하더라고요. 
34276,4,내가 누구 찍었을 거 같니?
34277,4,"호주에 살았으면 피자 배달이나 했을 사람인데, 백인 좋아하는 대한민국 와서 스타 대접 받네"
34278,4,그 후 나는 그녀를 읽고 무시했다.
34279,4,뭐에요? 
34280,4,와~완전 경주랑 딴판이네
34281,4,그럼 마르셀은 어때?
34282,4,수술 후 무엇을 놓치고 있습니까? 메스는 칼입니다. 사라졌어?
34283,4,이거 내 책 아닌데? 새 책인데 이건?
34284,4,남자는 얼마나 많은 돈을 가지고 있습니까?
34285,4,오빠냐 아저씨지 나이가 몇인데 ?
34286,4,그것을 보는 것은 좋지만 이해가 안됩니다….
34287,4,"헉, 그게 무슨 뜻이에요!"
34288,4,가신 줄 알았는데. 왜 청소를 하고 계세요.
34289,4,아이분은 연예 기사에 나와야 할 것 같은;;
34290,4,블랙은 8 월 말입니다. 핑크는 8 월 말입니까 ??
34291,4,인식이 있습니까?
34292,4,어~장난 아니야! 어떻게 넌 한복을 입어도 이렇게 이쁘냐?
34293,4,20 대 여성이 2 시간을 플레이하고 매춘에 5 백만 원을내는 것이 너무 비싸나요?
34294,4,중국 얼간이
34295,4, 평범한 사고를 하는 사람은 분명 아닌 것 같다
34296,4,흥~……. ……딱히 해도 상관없지만.
34297,4,와… . 이것에 관해서
34298,4, 나비로가 삼성에서 사고 쳤나요???
34299,4,설마 너 그 치와와 때문에 이러는 거야?
34300,4,대체 왜 이러세요!
34301,4,"BW가 다른 회사에 들어 가지 않는 것을 본다면, 계약이 종료 되 자마자 두 회사가 설립 될 것입니다. …"
34302,4,오늘은 열파입니다 ??
34303,4,정말? 와. 너무 대담하고 또?
34304,4,네가 무슨 갑자기 독립이야?
34305,4,나는? 나는 자고 있었다. .
34306,4,"할 수 있습니까? 정말로, 내가하고 싶은 일을 할 수 있습니까?"
34307,4,에? 제가 왜 마늘을….
34308,4,레는 천국인 것 같았다
34309,4,당신은 자랑스럽게 거짓말합니까?
34310,4,하루에 50~60만 원 정도 버는 거 같더라….
34311,4,연기에 정말 능숙합니다.
34312,4,이게 나라냐? 박근혜의 꿈은 결국 유신이었나?
34313,4,… 무엇을 하시겠습니까?
34314,4,언젠가는 떨어질 줄 알았는데 이것이 타이밍이다.
34315,4,그 반지… 과거에 여왕이 반지를 착용하지 않았습니까?
34316,4,안민석 상원 의원이 현장에갑니다. 그는 훌륭하다
34317,4,무슨 날?
34318,4,하지만 내 생각보다 친구가 많았습니다.
34319,4,일본어로 ? 라고 한다네요!
34320,4,뭐? 넌 부상 중인 놈이 어딜.
34321,4,내가 아직도 한화 뉴스에 관심을 갖다니. ㅜㅠ
34322,4,나는 모든 사람이 유일한 고임금이라고 생각합니다. .
34323,4,이… … .
34324,4,윤선은 물러 났습니까?
34325,4,"6 램에 6,000 밀리 암페어?"
34326,4,미국 국기에 십자가 태극기는 왜더냐?
34327,4,그것은 단지 handol의 차이입니다. 나는 5 살짜리 아기가 한국어를 읽을 수 있다는 것을 알고있었습니다.
34328,4,...왜?
34329,4,그럼. 자기... 나 도와주기로. 약속할 수 있어?!!
34330,4,무술을 했습니까?
34331,4,치킨 통은 히딩크 이후 사람들을 연합시킨 우유를 남겼습니다…
34332,4,미안! 왠지 깜빡 자버렸어!
34333,4,근데 저기까지 일반인이 차 몰고 들어갈 수 있는 거야?
34334,4,네? 부통령? 시니어는 자신의 주장이 너무 강해서 다른 사람들의 의견을 무시합니다.
34335,4,저 엄청난 카리스마!
34336,4,두 번째 날에 전화가왔다…
34337,4,동생 남자가 깡패 맞는가 보네….
34338,4,쿠니무라 준 좀 닮은 것 같네요.
34339,4,날이 너무너무춥네여….
34340,4, 솔직히 정상인이 할 행동은 아니잖아요….
34341,4,무엇을 가져 왔습니까?
34342,4,탁재훈 봐라.
34343,4,와 달의 연인 진짜 재밌는데 어떻게 시청률이….
34344,4,지금 수원 비 겁나옴…….
34345,4,롤이 한국 거?
34346,4,이번에 무엇을 사고 싶습니까?
34347,4,홍삼이라고 생각한 몸에 어떻게 보상하고 시럽 만 먹었습니까?
34348,4,야시장은: 윤길현의 진심을 느꼈다.
34349,4,그걸 왜 서랍에다 둬….
34350,4,"어, 깨셨네요. "
34351,4,내 동네에는 골목이 많기 때문에 혼자 사는 것이 조금 무섭다.
34352,4,무슨 소리를 하는 거야!
34353,4,"너, 지금 무슨 소릴…… 뭐?"
34354,4,예? 아니
34355,4,나는 지구 산소의 45 %가 남미 숲에서 생산된다고 들었습니다.
34356,4,그래도 여전히 가족 역사에 대해 모르십니까?
34357,4,어! 신발이 뭐야?
34358,4,뭐? 유괴? 영화를 너무 많이 보았습니까?
34359,4, 금품이 오든가 가든가.
34360,4,큰!!!
34361,4,왜..? 코피 나? 아…. 그럴 거 같더니….
34362,4,확인! 확인! 그것은 내 잘못이야!
34363,4,이게 도대체 어떻게 된 건가요??!!!
34364,4,류현진 (Yu Hyun-jin)은 유리 비 (Yuribe)를 적극적으로 후원하고 있었으며 이미 커졌다.… 몇 년이 지났는가 ...
34365,4,대왕 카스텔라는 어떻게??
34366,4,감독에게 반항하고 있습니까?
34367,4,의사를 만났습니까?
34368,4,공무원도 피해자다???
34369,4,강압~~?
34370,4,뭔 개코같은 소리야
34371,4,오호 역시 사람 일은 모르는 거군
34372,4, 우리나라 신공항도 그거야? ㅋㅋ
34373,4,그러면 다음 달에 배우세요.
34374,4,밤에 일하러 가면 일정 시간이 지나면 손이 하얗게 변합니다.
34375,4,어디에서 탐험하고 있습니까?
34376,4, 참... 충격스럽네요...... ㅡㅡ;;; 헐……. ㅠㅠ
34377,4,서양인 남자들은 음경이 대물이 많을까요??
34378,4,..왜? 
34379,4,당신은 그렇게합니까? 1 분?
34380,4,중국은 정말 피곤하다
34381,4,하지만 퇴직자에게 충격을 받았습니다
34382,4,제주에서 일본 사람들과 중국 사람들 비교하니 수준 차이 행동거지 하나하나 엄청 차이 나더라.
34383,4,팩트냐
34384,4, 우리나라 최고의 타자가 메이저에선 마이너 수준이란 말인가
34385,4,그 아가씨? 아! 참!
34386,4,에?
34387,4,디자인…?
34388,4,반응은 정말 폭발적입니다. 하하하
34389,4,너무하네….
34390,4,어디에 떨어뜨린 거 아니에요? 잘 생각해 보세요.
34391,4,보통 10 만원? 나는 꽤 많이 복용하고 있다고 생각합니까?
34392,4,이게 뭐야? 지금까지 무엇을하십니까?
34393,4,최순실 왼쪽 태블릿도 사용할 수 없다 ~!
34394,4,피하고 있는지 어떻게 아셨어요? 그렇게 티가 났나요?
34395,4, 기억이 안 나니?
34396,4,친구가 왜 그래? .
34397,4,그럴 리가 없어요.
34398,4,굶주림으로 굶주림으로 가지 않겠습니까?
34399,4,지난 주 서울에서 150 만 명 .
34400,4,칸으로 나는 어시도 잘했나 보네 덜덜
34401,4,아나운서 인줄 알았는데
34402,4,어땠어?
34403,4,어? 어 ……
34404,4,선생 캐릭터 저거 아돌프 히틀러 아님? 크크크
34405,4,센트럴 내륙 풀 마인 필드
34406,4,나는 엄청난 cg에 감탄할 수밖에 없었다 사실적으로 묘사된 상어가 피를 뱉을 때가 가장 인상적이었다
34407,4,"치매야 사기꾼이야???,???,?,"
34408,4,"어, 점점 더 쇠약 해 지길 바래? 가장 나쁜! 나는 누군가 잘못 보았다!"
34409,4,그게 쉬워? 같은 직장인데 안 보고 싶다고 안 볼 수 있는 게 아니잖아! 하물며 같은 교무실인데!
34410,4,뭐요? 
34411,4,질문이 있습니다 ~ !!
34412,4,바바리아가 승리했다는 것은 무엇을 의미합니까?
34413,4,그는 하나를 제외한 여덟 신입니다.
34414,4,이거 반한거야?
34415,4,일반 수학 또는 영어 란 무엇입니까?
34416,4,사고는 무엇입니까?
34417,4,크크크 나중에 한 천만 원하겠구나…. ㅋㅋㅋ
34418,4,기저귀정류가 정말 많던데요~~~
34419,4,무슨 소리야! 들었어!!
34420,4,"아, 과연……"
34421,4,? 당신은하지 않습니다 ???
34422,4,"와, 아직 어려 요! 서른 살"
34423,4,정말 괜찮아?
34424,4,성호 대사 이상은 없습니다
34425,4,IT 강국 회장도 기자 회견에 참여하여 팟 캐스트에 출연
34426,4,회원? 아!! 동생이 있다!! 걔도 여기 평생 회원이야. 여기 골프장 수영장 자주 다녀. 
34427,4,반응이 정말 폭발적이네요. ㅋㅋㅋ
34428,4,심리가 아닌 특별한 조사가 아닙니까?
34429,4,24 시간 보육원에는 어떤 아이들이 있습니까?
34430,4,러시아가 강호 스페인을 18-6으로 대파 덜덜덜
34431,4,그때 그 사람들 다 어디 갔어???
34432,4,가스를 풀라고요?
34433,4,당신은 정말 나를 그리워합니까?
34434,4,그 놀라운
34435,4,에이- 설마?
34436,4,"어?... 비, 비디오!... 당신이 여긴 웬일이야?"
34437,4,다른 달로 이사하는 것에 대해 걱정하지 않았습니까?
34438,4,서한이 왜 특별상??? 아이유는 연기상이 없다니
34439,4,진심 이미지와 다름…….
34440,4,이게 뭐야 ??
34441,4,혹시 이런 일을 당해보신 분 계신가요?
34442,4,엄마. 겨우 이 정도로 왜 그래요.
34443,4,"바보 같은…, 그럴 리가…"
34444,4,언제 시작하고 끝났을 때
34445,4,유재석은 진짜 대단하더라 그냥 다기억하심ㄷㄷㄷ….
34446,4,미쳤냐?
34447,4,최대 5 억 5 천만 명?
34448,4,너무 못생겨서 충격이었음.
34449,4,네? 안 되는데.. 저 선생님 말씀만 듣기로 했거든요. 그렇지 않으면 저 또 잘리는데요.
34450,4,오호- 완전 대박인데!
34451,4,흐흐흐 그런데 미국 사람 들 이상해…. 이런 사람을 왜 좋아하지?
34452,4,중국은 큰 수출국이었고 경제 성장의 일부 였지만 지나치게 거품이 많았습니다.
34453,4,500년?
34454,4,"엄마, 누구세요?"
34455,4,어 어떻게 알았어?
34456,4,김태희 미친
34457,4,같은 나이였습니다. 우리. 결혼 하셨나요?
34458,4,새로운 폭탄인가요?
34459,4,나는 보통 피곤하고 죽어야합니다. . 0
34460,4,다이어트는 대장 세균 다 죽여서 오래 먹으면 그냥 코크보다 더 안 좋다고 하던데….
34461,4,무슨 소리 야? ?
34462,4,뭐라고. 질병입니까?
34463,4,이완영 이름 잘 못 듣고 이완용인지 알았네
34464,4,학사학위??
34465,4,… … 매일?
34466,4,"really? 50대로 보이는데, 할머니라 굽쇼! 대박~~~^^"
34467,4,PMP보다 강력합니다. 0
34468,4,솔직히 임팔라 후미 보고 좀 놀랐음
34469,4,이슬람이라는 것을 왜 명시 안 하지?
34470,4,야… !!
34471,4,네? 아직도 적은 원고? 출판 일정을 어떻게 충족합니까?
34472,4,왜 만들었 어?
34473,4,이 와중에 차우찬은 슬럼프 빠진 이호준에게 홈런 선물을 . 크크크
34474,4,우와. 이런 것도 안 돼?
34475,4,아니요 ~ 당신은 알고 있습니다 ~ 시험에서 그것을 시도하는 것이 좋지만 유니폼을 입을 때 당신은 모르십니까?
34476,4,뭐? 걔가 그걸 어떻게 알아?
34477,4,그들은 누구입니까?
34478,4,정말입니까…?
34479,4,역시 서열 1위는 아무도 못 건드리는구나?
34480,4,예? 지금 어디서 그런 배를 구해요. 내일 아침에 들어가세요.
34481,4,? 왜 여기….
34482,4,와우 .. 1010
34483,4,"뭐냐, 표정이 왜 그래? 지금 그 짐 무거우니까 좀 들어달라고 어필했던 거 아냐?"
34484,4,~…… 게이!
34485,4,여기까지 웬일이야?
34486,4,여길 어떻게 알았어?
34487,4,…기억 상실?
34488,4,어머니를 깨우지 마십시오.
34489,4,진짜 큰일 났다 큰일 났어??
34490,4,당신은 짜고 Gostop을 이길 적이 있습니까?
34491,4,이야 대단하네! 포켓몬고가 철통같던 셧다운을 풀어버리네
34492,4,갱년기가 이렇게 강력한 거였나요!!
34493,4,알았어! 알았다고! 내가 잘못했어!
34494,4,"어, 알아?"
34495,4,오늘 칼럼에는 형준의 게시물뿐만 아니라 의견도 있습니다!
34496,4,미래는 무엇을 의미합니까? 남은 시간이 없어
34497,4,일본어 워너비 수업 대답이 없습니다……
34498,4,"무슨 일 있었어, 엄마? 그쪽 엄마랑 무슨 일 있었던 거야?"
34499,4,당신. 지금 뭐 하는 거예요?
34500,4,나는 울지 않습니다. 밧줄은 무엇입니까?
34501,4,보조금 당 500 억 달러가 소유되어 있습니까?
34502,4,그 세트로…. 허허…
34503,4,하…. 너 내 번호는 또 어떻게 알았어?
34504,4,"아니, 그래도 ~"
34505,4,용이하게?
34506,4,백종원의 수호 천사 기자?
34507,4,김상수 팔 생각까지 하고 있는 거네
34508,4, 데뷔한 지 얼마 되지도 않은 지코 찻값만 다 합해도 6억 원….
34509,4, 첨엔 한국인인 줄 알았는데 화장을 한국인처럼 하는 게(정) 대세인가 봐요.
34510,4,네? 돈이요? 돈 냈잖아요.
34511,4,나중에 천만 원할 것입니다. . 하하하
34512,4,법적 문제가 있습니까 ???
34513,4,뭐야 ??
34514,4,어? 여자는 어디로 갔습니까?
34515,4,나를? 뭐?
34516,4,미국인이라고 해서 꼭 백인이라고 생각을 하는 건 뭐지…. ㅋㅋㅋ
34517,4,나는 ... 나는 안타 잤다 ... 한낮에 ... ....
34518,4,어 …… ... 거의.
34519,4,어! 어머니가 더 오래 사시겠다!!!
34520,4,했네 했어... 약 맞고 잔 것도 아니라면 했네... 대낮에…….
34521,4,말은 생명이 있으며 시간이 지남에 따라 점차 변합니다.
34522,4,오 신서 오가닉!
34523,4,문 표현 대 ㅋㅋㅋ
34524,4,전화가 터질 것 같고 실제로 일어나고 있습니다.
34525,4,네 지금 뭐 하는 짓이야?
34526,4,임창정은 세 아들을 키우고있다. .
34527,4,아 ~ 놀랐어 ... 요즘 왜 지내니? 화를 내면 화를 내십시오. .
34528,4,5 명의 여학생이 쇼핑 시장을보기 위해 우루과이에 왔습니다.
34529,4,아 !! 올라 오려고? 네!!
34530,4,"아니, 그 여자가 또 왜?"
34531,4,괜찮지 만 괜찮습니다.
34532,4,페인트 붓에 파란색 페인트 묻혀 쓱싹한 거 같은데?
34533,4,선생님으로서 문제가 아닌가?
34534,4,스트레스? 조금… .
34535,4,"……뭐야, 이거 나 주는 거야?"
34536,4,웬 영상통화를 걸더군요???
34537,4,사고력이 강한 박명수는 계정을 삭제하는 대신 댓글 작업을하고 있다고 말했다.
34538,4, 좀 이상하다
34539,4,아니. 당신의 옷은 어디에 있습니까? 나는 그것이 가장 좋아하는 드레스를 입지 않습니다.
34540,4,장식 적인가 있습니까 ??? 반기문 씨처럼 보입니다.
34541,4,주방장이 사람 포 뜨는 장면이 인상적이다.
34542,4,한번 걸렸다 하면 열이 보통 39도구여….
34543,4,정말 ... 어떻게해야합니까 ... 엄마.
34544,4,대한민국 이중성 진짜 최고네요
34545,4,누구야? 남자야?
34546,4, 생존자가 있었어??
34547,4,승무원이 실제로 아무것도 입고 있지 않았습니까? !!
34548,4,교환한 거 또 폭발했다는데?
34549,4,서둘러?
34550,4,뭐해요…?
34551,4,엘지 휴대전화기 쓰는 사람도 있나 먼 자신감이어서
34552,4,아니…. 왜 내가 야비해요
34553,4,시대의 흐름이 빠르기는 하구나….
34554,4,지금 화나야 9승 무패 하겠다는 거야???
34555,4,화성에서 누가 메탄 가스를 만들었습니까? 난 아니다 ... ?
34556,4, 이리도 악할수가 있을까?
34557,4,김수현 완전 팬인데 위에 사진 유승준인 줄~~나만 그렇게 보이나?
34558,4,엄마야 세상에나….
34559,4,"잠깐, 잠깐! 정말 사랑은 하는 거야 그 여잘?"
34560,4,아이돌을 넣고 책을 읽습니까?
34561,4, 고영태가 대면을 원하더라고요!
34562,4,흥미진진해지네요. 다음 만남이 기대되는데요. 
34563,4,캠벨 이후 최고! -_-
34564,4,그러한 보험에 가입 한 실제 사람들이 있습니까? 비즈니스가 날씨에 영향을 받습니까? 어 Where 어?
34565,4,네? 생일 선물?
34566,4,런닝맨 망함???
34567,4,무엇을 상상하든 그 이상을 보여준다.
34568,4,저 아이가 14살 이라는 게 더 믿기지 않는다
34569,4,kt가 kt에 2 개의 쿠폰을 제공하면 lg를 어떻게 사용합니까?
34570,4,돈 좀 주 셨나요?
34571,4,나는 15 일 동안 만 만났으므로이 기사를 보는 것은 정말로 부담이 될 것입니다.
34572,4,나라가 아주 망해가는구나!
34573,4,뭐야? 너 지금 그게 정말이야?
34574,4,그의 얼굴은 매우 사랑 스럽지만 성인입니다. .
34575,4,어 이게 뭐야? 사장님.
34576,4,뭐 하는 거야?
34577,4,직사 끝나면 외제 차 타고 집 가는 탈세범들이??
34578,4,저 꿈꾸고 있나요? …
34579,4,구슬을 돌려받아서 내가 인간이 되면 죽는다고?
34580,4,뭐야..? 오늘도 일해요? 명절인데도 엄마가 청소 다 하래요?
34581,4,같이 가지 않습니까?
34582,4,소설을 쓰세요.
34583,4,여자 친구가 더 놀랍습니다…
34584,4,글을보세요…
34585,4,옛날 옛적에 서울에서 32 도인데도 어땠습니까?
34586,4,어부지리 G2 부상 할..
34587,4, 책임질 게 뭐가 있지?
34588,4,이것이 창조적 경제입니까?
34589,4,……탐정님?
34590,4,저기 별을 보는 사람들이 무지하지 않습니까? 하하하
34591,4,한국은 선진국입니까?
34592,4,앞모습만 보면 반응이 참…. 0
34593,4,어…… 그렇습니다. 혹시… … . 대부분 비어 있습니까? … …… 아무 문제가 없습니다. 나는 항상 비어 있습니다.
34594,4,"와, 나는 많은 체력이 필요하다고 생각합니다. 드럼을 연주 할 이유가 있습니까?"
34595,4,헬 쥐가 표시를 갈 줄이야….
34596,4,그런 드라마를 만드는 사람과 기사를 쓰는 기자는 현재 상태를 정당화하기 위해 라이브 쇼를합니다…
34597,4,오늘 병원에 갔는데 아기 목에 탯줄이 감겨있데요 ;;
34598,4,그게... 정말이에요?
34599,4,내가보고 있다는 걸 알아
34600,4,뭐야... 똑순이였네….
34601,4, 개 깜짝 놀랐네 ㅋㅋㅋ
34602,4,아직도 삥뜯는 경찰이 있구나
34603,4,딸내미가 지 살 거라고 팔아먹었던데 어떤 기분이려나?
34604,4,신입 사원이기 때문입니까?
34605,4,많은 의견
34606,4,너무 댓글 빨리 달아요. ㅎㅎㅎ
34607,4,저 돈이 어디서 나올까?
34608,4,나는 많은 돈을 벌고있다…
34609,4,같은 토양에서 어떻게 만들 수 있습니까?
34610,4,실성 햇군!
34611,4,나는 언제 했습니까?
34612,4,자연의 힘은 인간의 능력을 초월하지 ㅠㅠ
34613,4,놀랍습니다!
34614,4,왜 당황하는지 모르겠네? 당당하게 말하면 되지! 여성 인권을 유린한 과거 일본의 만행을 왜 당당하게 말 못하나….
34615,4,"초대받지 못했습니다, 라 ... 그럼 왜 함께 모이지 않습니까? 사람의 수가 함께 있으면 더 좋습니다."
34616,4,진짜죠? 
34617,4,오빠가?
34618,4,내 우상은 아니지만 쿠키가 깨졌습니다.…
34619,4,어떻게 알죠?
34620,4,바퀴벌레가 날갯짓을 하는 순간 큰 저 일의 공포를 느낄 거다
34621,4,비가 많이옵니다
34622,4,아아! 이 회사에 갔다 재밌어요.
34623,4,어울려…. 어이없게 어울려
34624,4,무엇입니까? 뭐야?
34625,4,맛있는 것을 먹었습니까?
34626,4,언니의 제복이 갑자기 뭐야?
34627,4,후계자? 아버님이 날 후계자로 세울 계획은 있으신 건가?
34628,4,언제 저런 자료들을 다 모았어? 
34629,4,네? 우리는 전에 만난 적이 있습니까?
34630,4, 지역별 참가자 다 합하면 1억 명이라더라 크크크
34631,4,어머니는 어제까지 월경을하고있었습니다. .
34632,4,근데 두산은 이원석한테 도대체 얼마를 부른 거야;;;;
34633,4,"민용래, 조심장 한국계 외국인 키퍼 2명에 독일 유망주 마리우스까지 리버풀 대단하네"
34634,4,형제는 용감했다……
34635,4,어떻게 된 거야? 매장 매니저가 지금 전화를 했는데
34636,4,의 위에?!! 2080. 뭐가 문제 야? 한 달의 카드 결제. 너에게 다시 돌아갈 게.
34637,4,야!
34638,4,... 빚을 갚기 위해 숙제를하고 있습니다. ?
34639,4,김연준은 아침 뉴스 공장에서 부검을 통해 심근 경색을 일으킬 것이라고 말했다. . 섬뜩한
34640,4,이인화 오랜만이네.
34641,4,ㅋㅋㅋ 나는 곧 가야한다. .
34642,4,중부지방은 월요일엔 비 안 온다더니…….
34643,4,뭐?! 당신이 한 일을 ~! 왜 당신을 좋아하지 않습니까?
34644,4,어디요? 카드사요?
34645,4,우리나라 부자랑은 뭔가 다르군
34646,4,세상에… … . 불운의 극단.
34647,4,"야, 네가 더 대단하지. 너는 별것이 다 있구나. 이름도 있고, 소속도 있고, 신용도 있네. 어, 너는 이것도 있구나."
34648,4,도대체 왜?
34649,4,아 ... 내가 알려 줄게!
34650,4,나는 내 인생에서 모든 종류의 벌레를 보았지만 집에 바퀴벌레가 있습니다. …
34651,4,뭐? 리뷰? 무슨 소리 야? 여자 형제?
34652,4,어? 오는 ... 그 여자입니까? 지금 뭐하세요?
34653,4,아 진짜 더 나아질거야. 오늘 오후에 비가 내리고 있습니다. 갑자기 비가 내리고 있습니다. 날씨가 바뀌면서 왜 날씨를 바꾸고 있습니까?
34654,4,사실이더라도 말해 줄 수 있습니까?
34655,4,그럼 저 여자는 무엇입니까?
34656,4,30년 전에도 의사.
34657,4,사람이 선택한 나이는 몇시입니까?
34658,4,허허 진짜 가는 거 아니야?
34659,4,네? 나를?
34660,4,왜 갑자기? 
34661,4,와우 ... 나는 포항의 팬입니다.
34662,4,어…. 그게 인제... 어.. 사실은 사실인데.. 제 문제는 아니고요...
34663,4,"아, 그러게요! 이 털도 뗄 수 있으니까 다른 옷이랑 맞춰 입기 편할 거예요!"
34664,4,할 수 없습니다.
34665,4,무엇 ... 그것은 같은 순서였다 ....
34666,4,국가 손실이 심각합니다.
34667,4,임덕규? 덕규……
34668,4,그때 좋아했던 사람한테 연락 와도 아무렇지 않아?
34669,4,장마 ...? 이번 주에 한 번 비가 보이지 않습니까?
34670,4,세상이나 개콘에 나왔던 내용이 진짜 일어났네;;….
