,sentence,label
25167,한국에도 이제 가마가 있네. 크크,4
25168,화가 날 만하네 크크크,2
25169,추석 때 싫은데 웃으면서 표정 관리 하는 것도 힘들어,2
25170,그냥 준비하면서 들어. 난 괜찮으니까. 전에….,2
25171,정말 재미있어요. 만드는 방법도 생각보다 어렵지 않고요.,1
25172,제가 선물을 보낼 수 있을지…….,2
25173,돈 리치면 부자겠네! ㅋㅋㅋ,1
25174,에르제베트 바토리에 대한 얘기는 많이 있죠. 피의 여왕 바토리와 왕족들의 희생양 바토리 하지만 피의 여왕이라는 얘기가 더 유명하기에 영화도 그쪽으로 만든듯싶습니다. 또 다른 얘기를 보면 참 안타까운 비운의 여인일 뿐인데 말이죠,2
25175,다들 저녁 식사하러 나간 거 같던데.,0
25176,그렇지. 한번 보여줄까? 액션.,1
25177,운이 많이 좋은 거지,2
25178,당연하지 근데 그 이상의 가치가 있기에 결혼을 하는 거지,0
25179,그렇게 말하면 자네 같은 사람이야….,2
25180,자기만 서울 살아? 왜 혼자 유난이야.,0
25181,너두.. 진짜.. 나랑 끝내는 게 그렇게 좋아? 알람까지 맞춰놓고? 그래. 끝이다. 끝. 총~ 그동안 고생 많았다. ,2
25182,어휴... 내용 있는 척 하기는….,3
25183,저 정말 어떡하죠,2
25184,뭐 필요해요? ,0
25185,연수기 0원 이라고 해서 바로 신청하고 오는 길이에요!! ㅋㅋ,1
25186,아직 안 봤지만 재밌을 것 같아요~ 평점이 낮다는 사람들이 있기에 평점 올리기 위해서 10점 줌~하하,1
25187,개 망신당하지 말고 하루빨리 일본에 넘겨라,3
25188,한번 LG는 영원한 LG입니다….,1
25189,"확실히 애 가지면 칼슘이 부족해진다는데, 벌써 뼈마디가 이상한 거 있죠.",0
25190,나쁜 계집애.,2
25191,이런 견자씩들 같으니!!!,3
25192,헐…. 설마 우리나라에서 멘 부커상 수상자가 나올 줄이야……. 정말놀랍다. 근대 나 멘 부커상을 오늘 처음 알음,1
25193,행정 처분?? 그건 또 뭐야??!!,4
25194,그래. 재밌다. 너 놀려 먹는 게 세상에서 젤 재밌다.,0
25195,오빠가 하루에 5만 원씩 줄 테니까 오빠 집에서 밥하고 청소할래?,0
25196,너희는 우리마다 침범이나 하지 마라,3
25197,에이~~~ 뻥 설마,4
25198,맛집 장소 궁금 하였어 찾다 보면 시간이 걸려서 힘들었는데 쉽게 알려주심에 감사 해여요.,1
25199,다들 어떤 소원 빌 거야?,0
25200,왜 사냐 인간아.,3
25201,너! 여기 네 방 아니고 내방 맞거든? ,4
25202,입만 산 사람이 접때부터 있었군,4
25203,"그렇게 한번 쪽팔리고 말지, 왜 그런 근본도 모르는 자식을 불러들여? 겁도 없이 계집애가, ",0
25204,대전은 날씨 엄청 좋음.,1
25205,변호사가 가장 타격! 직종 없어 질 수도! 그네 변론들!,0
25206,학원가 시키들 돈도 많이 벌고 좋겠네,2
25207,차라리 날 죽여라 나도 힘들다,2
25208,그만해,3
25209,김경숙 거부감 최고!!,3
25210,한반도 전쟁 나면 세계 3차대전 날 가능성 많다 주변국 정세가 그렇다. 미국이 쉽게 전쟁 일으키지 않는다,0
25211,"보증금 없고, 월세 싸고. 중고생 둘이 살만한…. 그런 곳.",2
25212,너 무슨 짓 한 거야? ,4
25213,역시 일마다 실패하는 모두 사람 이재용.,3
25214,우울증으로  약도복용중인데요,2
25215,일단 업소 업주와 여성부터 구속해라~~,3
25216,요새 저런 게 먹히는 줄 아나? ㅋㅋ,3
25217,응. 별일은 없었어.,0
25218,허벅지 살 빼신 분들 무슨 운동을 얼마나 하셨나요?,2
25219,저는 바보 인가 봅니다 ㅠㅠ,2
25220,자료가 더 필요하면 서점에 가 보세요. 해설서도 있을 거예요.,0
25221,엄연히 남녀가 구별이 있는데 어떻게 그럽니까,3
25222,네? ,4
25223, 축하드려요,1
25224, 진짜 청와대는 박근혜 공화국이었구나.,3
25225,내가 왜 네가 와!,3
25226,…그동안 친해질 기회가 없었으니까요.,0
25227,원작 만화를 볼 때의 재미는 다 어디로 갔을까…….,3
25228,"아니에요, 전 언니가 더 부러운데요, 제 꿈이 언니처럼 커리어우먼이 되는 거거든요. 언니는 아파트도 갖고 계신다면서요? ",0
25229,박보검 멋있으면 요즘 친구들이랑 맨날 얘기함. 크크,1
25230,마지막으로 물을게요. 정말 진심이에요? 알았어요. 미안해요. 귀찮게 해서….,2
25231,이런 노래 다시 내줘서 감사합니다. ㅠㅠ 노래 평생 해주세요 ㅠㅠ,1
25232,저. 맞고 살았어요. 이 멍 때문에 노출신도 못 찍고.,0
25233,맹수 10위안에 들 수 있으려나 ㅋㅋ,4
25234,지금은 사랑하지 았는다고…….,2
25235,둘이 대체 무슨 관계야?,0
25236,로이스터 그립다. ㅠㅠ,2
25237, 비록 정규직은 아니지만…. 열심히 하면 정규직도 될 수 있는 직장을 찾았어요….,2
25238,추신수 그렇게 안 쓰더니만 꼴좋네. 크크크,1
25239, 우리나라 신공항도 그거야? ㅋㅋ,4
25240,너 나한테 거짓말했지? 절대로 행복해지지 않지? 사라지는 거지?,2
25241,맥주 대기 중 크크크,1
25242,진화?! 이게 지금 진화되고 있는 겁니까? 기자들 입에서 어떻게 감히! 어떻게 감히 우리 애 이름이 나오게 만들어요?,3
25243,나 같음 간호장교 머리 찢어버리고 그냥 자살하련다,3
25244,두테르테 지지율이 그렇게 신기해? 박 여사가 29%나 지지받는 나라에서?,4
25245,하…. 그래 그래. 먹어. ,3
25246,이건 무슨 모순이죠. ㅜㅠ,2
25247,수원 하늘이 구멍 뚫렸다. ㅡㅡ,4
25248,최 씨-박 씨 왕조를 멸망시켜야 나라가 산다.,3
25249,제 인구 달인 줄 알았네요. 감동적이예요,1
25250,춘천을 가?,4
25251,아아. 영어 선생님이 저 알아서 떠나라고 꼬드기신 거요?,0
25252,뭐?,4
25253,물에 몇 시간 정도 담가 놓으면 될까요?,4
25254,저긴 토론 분위기라도 형성된다.,2
25255,진짜 간호사가 의사만큼 공부 잘해야 하나요……?,4
25256,네?,4
25257, 그거 받으려고 당구 하다가 집 가는 길에 밤에 도장 찍고 야근 수당 받는다더라?,3
25258,네? 놀리지 마세요.,4
25259,목요일은 제가 안 돼요. 그때는 고객분들과 상담이 있어요.,0
25260, 그니깐 푹 쉬고 나중에 건강한 모습으로 웃으면서 봐요!,1
25261,조언 감사합니다,1
25262,나니 형이다. 참다 참다 못 참겠으면 형한테 속 시원하게 말해. 다 들어줄게.,2
25263,무도는 ㅜㅜㅜ 무도도 나와요. ㅜㅜ,2
25264,리노의 이중인격 연기 두근거리네요♥,1
25265,조금 준다고는 생각했었는데 이렇게나 많이 못 받은 건지 몰랐어. 내가 바보 같아서 속였구나.,2
25266,쓰레기 같은 주둥이에서 민주주의 말이 나오다니 할 말이 없다!!,3
25267,배우는 선한 영향력…. 이라는데 그 팬들은 사악한 영향력,3
25268, 웃는 모습이 세상에서 제일 예쁜 두 천사가 한 날에 태어났다니 이건 정말 운명의 운명이네요,1
25269,40대는 여기저기 낄 수도 없는 세대가 되어버렸네요…. ㅠㅠ,2
25270,어?!! 괜찮아요? ,4
25271,아 지코 개 부럽다…….,2
25272,무슨 은행이야 시발,3
25273,네가 힘들었던 시간 이제는 나한테 되돌아오는 거 같아.,2
25274,기상청 그냥 실시간 중계만 하세요,3
25275,여잔 참아봤자 과거와 똑같은 암울한 역사만 반복될 뿐,2
25276,머가 문 제일가요>??0,4
25277,"하지만 요새 자꾸 먹을 일아 생기 고, 저녁에 폭식을 하다 보니 어느새 다시 삼키러 가 쪄버렸습니다….",2
25278,참 웃긴다 진짜,3
25279,그러니까 그게 이해가 안 간다고. 나도 상처받았거든! 그래도 학교는 나오잖아.,3
25280,여러분 약이 이렇게 무서운 겁니다. ㅋㅋㅋ,4
25281,ㅋㅋ 이제 시작이다.,1
25282,삼척동자도 다 아는 일에 이런 얘기를 할 수 있는 나라가 민주주의 나라 믿는구나,1
25283,아무리 VIP 병동이라지만 이건 좀 너무한 거 아니에요? 뭐든 제멋대로고 환자도 아닌 사람 돌보는 우린 뭐가 되냐고요.,3
25284,원숭이가 미쳐가는 모양이네?,4
25285,"그래, 잘 부탁해.",0
25286, 항상 지켜보고 있는 사람(?) 이로써 느끼는 게 있어요,1
25287,아직도 정신 못 차렸네…….,4
25288,죽빵 날리고 싶다,3
25289,너 아직도 내가 잡아먹을까 봐 그거 입고 있는 거야?,0
25290,왜 카톡 대화명에 자기가 할 일 일정 이런 거 써놓는 거야??,4
25291,저기 저 가방은 얼마나 해요?,0
25292,어? 이게 누구야?,4
25293,기하는 좋겠다. 아이유 모든 걸 알고 있으니,2
25294,반지가 왜 여기 있어?,3
25295,오늘 우연히 사이좋은 세상에 접속했다가 너무 안타까운 사연이 있어서 생전 쓰지도 않던 톡톡들 올립니다.,2
25296,엄마의 힘은 위대하다.,1
25297,그런 말 자꾸 하면 나 서운해할 거예요.,2
25298,나는 이거…. 하참….,4
25299,회사... 사후 처리가 잘 안 됐습니까?,0
25300,헤~ 감사합니다. 제가 회를 워낙 좋아해서.,1
25301,불렀어요. 그리고 아래층에 외과 의사들 모임이 있어서 그분들이 올라온다는데요!,0
25302,"글쎄, 뭐 없다 봐야겠지.",0
25303,언냐들 어떡해요 저 너무 속상함,2
25304,내용 기대 없이 훈훈한 주인공 오빠 보기엔 굿,1
25305,소개팅 응용소프트웨어 까는 게 그렇게 지질한 행동인가요?,4
25306,유령의 집에서 나오는 유령 같은 게 뭐가 무섭다고 그래. 무서운 건 사람이라고.,0
25307,어디 가세요?,0
25308,대한민국 국민으로서 자랑스럽습니다,1
25309,저 새끼 죽고 싶나,3
25310,"엄만,,, 안 죽을 거지?",2
25311,삼성 홍보실에서 보호무역에 의한 피해자로 보도지침 배포했다더니 진짜인가 보네 덜덜,4
25312,북한 날씨는 왜 알려주는 거야?,4
25313,"내가 어떻게 혼자 가, 그런 데를?!",4
25314,임신 축하드려요.,1
25315,쟤네 입장에선 존나 좋은 거지,1
25316,역시 무도 짱,1
25317,송송 커플 대상 응원합니다!!!,1
25318,내가 구구절절 올린 글 왜 삭제됨?,3
25319,서울구치소 윗사람들 손실이 소속 종교 아니야?,3
25320,네~ 그럼 다른 기념품들도 잘 부탁해~,1
25321,그만 가서 자라.,0
25322,일본에 군사정보 팔아먹은 거 어떻게 안 되려나,3
25323,뭘 그런 걱정을 해? 막말로 천년만년 과외공부를 할래? 홍보모델 같은 거 한번 해놔 봐. 누가 아냐? 나중에 취직할 때 도움 될지.,0
25324,저래도 안 잘리고 연금 나오니 천국,2
25325,"나간다, 엄마.",2
25326,트럼프가 지시했나?,4
25327,페이지를 외웠어요?,4
25328,내 책상 넘어오지 말라니까요. 넘어 오지 마 넘어 오지 마.,0
25329,아등바등 사는 것도 지친다.,2
25330,3주간 너무 재밌었어요. 1박2일 만세,1
25331,이런 분들이 많아야 대한민국이 삽니다~,1
25332,오빠…. 평생 너만 보고…너만 사랑하고…. 그렇게 살게.,0
25333,월세라니? 전세 아니었어?,2
25334,시골에서는 아직도 저런 선전이 효과를 보나???,4
25335,박원순이는 자기 주변은 억수로 지저분 하면서 똥 묻은 개 머 묻은 개 나무란다고?,3
25336,……그래. 읽을 거면 빌려줄까?,0
25337,"진짜 나를 위한다면, 그렇게 일 벌이지 말고 조용히 얘기해줬어야지. 내가 아까 얼마나 속상한 줄 알아? 그래, 나 자궁 아파. 근데 그거 한편으론 알리고 싶고, 한편으론 숨기고 싶어. 여자한테 자궁이 얼마나 중요한 건지 몰라?",2
25338,그네 손실 때문에 의원들 및 국민이 점점 판단력이 흐려지는 듯.,3
25339,왜 이 녀석들까지 있는 거냐?,4
25340,과대망상증 환자….,3
25341,더러운 이슬람 놈들,3
25342,그냥 가볍게 보는 게 맞는 듯….,1
25343, 아니 오빠 대체 뭐 하고 다니는 거야??…?,4
25344,감독님 저는 감독님만을 믿습니다!,1
25345,요즘 애들은 옷차림이나 머리 모양이 다 똑같은 것 같아요.,0
25346,"몇 신데요? 어머, 벌써 시간이 이렇게 됐어?!",4
25347,마약?,4
25348,진짜로? 고마워!,1
25349,하.. 일어나 봐요. 내가 좀 보여줄 테니까.,3
25350,근데 힘드네요….,2
25351,이런 어처구니없는 불문율 드립 때문에 재미없음 돼서 야구 리그 최고라는 메이저리그 인기가 미국 내에서 떨어지고 있는 거지. 스포츠가 뭔 불문율이 이렇게 많아? 애매하면 규칙으로 해놓던가?,3
25352,슈퍼컴퓨터가 있으면 뭐 하냐 기상청은 슈퍼컴퓨터를 읽지도 못하는데,3
25353,고3인데 이번에 성적 엄청 떨어졌다. ㅠㅠㅠ,2
25354,어휴...... 아이 낳을 때.. 당신 그날 병원에 안 왔잖아. 혼자서 애 낳고 누워있는데 나도 모르게 눈물이 나더라. 애는 계속 울어만 대는데..... 정말 죽고 싶었다고!…!,2
25355,아빠 일은 죄송해요. 기자들도 그렇고 사람들이 계속 찾아와서.. 많이 힘들어하셨거든요. ,2
25356,아니…. 왜 소리는 지르고 그래요,3
25357,예쁘고 연기도 잘하고 자기 생각이 뚜렷해서 너무 좋아하는 배우. ㅠㅠㅠ 작품 많이 해주세요!!,1
25358,난 벌금 세금 안 낸다 ㅋ 재판해라 할 말 졸라 많으니깐…. 이런 개 같은 나라에 단돈 일 원도 못 준다,3
25359,유병언도 죽은 거 맞냐?,4
25360,"아, 그랬구나. 그럼 같이 어디 놀러 가자!",1
25361,너만 빼고 손흥민 잘하는 거 다 알고 있었을 꺼야 감독 새꺄,3
25362,박초롱 윤보미 정은지 손나은 홍유경 김남주 오하영 에이핑크♡핑크 판다 영원하여지자!!,1
25363,"야 이 자식아! 시내 한복판에서 총질을 해놓고 무사할 줄 알았어!! 당분간은 집에서 쉬고 있어, 내 사과에는 내가 말 잘해줄 테니까. ",3
25364,동생 같은 애랑 미래에 매제 될 사람의 데이트. 누나로서는 당연히 궁금하지 않겠니?,1
25365,경찰을 가장한 늑대인간의 정의사회 만들기 운동!,0
25366,"봤어? 그냥 옛날 친구들끼리 오랜만에 만나 저녁 먹은 거야, 별로 신경 쓸만한 건 아니라고.",0
25367,아…. 왜?!!,4
25368,저번 주는 내내 된장찌개 생각나게 하더니 요번엔 볶음밥이랑 계란국 ㅠㅠ,2
25369,"자네, 저거 불 좀 줄이고 국자로 몇 번 저어 줄까?",0
25370,오빠 21번째 생일 정말 축하해요,1
25371,지성이 형님 진심 멋있다 항상 응원합니다,1
25372,택시 넘버값이 9천~1억사던데 멋지네! 차까지면 1억 넘는데….,4
25373,웃음거리요? 제가 좀…. 창피하세요?,2
25374,후반으로 갈수록 아주 재밌음 ㅎ,1
25375,나쁜 대통령 이전에 나쁘냐고 모자란 인간!!!,3
25376,당신. 내 퇴직금이 얼만지 알아?,2
25377,그만 울어. 뚝.,2
25378,HOT보다 젝키 좋아했던 초딩남이 이제 30대 초반을 앞두고 있네요. ㅎㅎ 16년 만에 돌아오신 젝키 형사들 감사합니다!!!,1
25379,근데 저기 선생님.,0
25380,최고 댓글에 댓글 쓰는 수준 보면 주작 같진 않던데,4
25381,욕할 가치도 없다,3
25382,결론은 얘기가 재미있어야 한다는 거지~김은숙 짱~ㅋ,1
25383,설령 감정 풀이라 할지라도 지금 국민 마음엔 풀어야 할 대상은 응당 그쪽 아닌가??,3
25384,또 오해영 보고 싶다 ㅋㅋ,1
25385,할 수 없네요. 그럼 전 맥주로 하겠습니다. 소주를 마시면 바로 취해버려서.,0
25386,"초대받지도 않았다, 라… 그럼, 같이 안 갈래? 사람 수도 서로 맞는 게 좋을 테니까.",4
25387,만만한 게 연예부구만….,2
25388,남의 이야기 하냐…….,0
25389,방금 천안 지진 같았는데 뭐지,4
25390,그래서 말 안 한 거야. 나는 당신한테 약해서 말하는 걸 듣고 싶어지거든.,2
25391,좋은 일 하시는 것도 좋지만 너무 걱정됩니다. 가족들은 오죽하실까요…. ㅜㅜ,1
25392,"저, 어제 산 물건을 바꾸려고 하는데 몇 시까지 가야 해요?",0
25393,너무 멋지십니다^^,1
25394,라면값 씨 o 벌 올라봐야 얼마나 오른다고 참내….,3
25395,교대목표라 1등급이 2등급이랑 비슷하거나 더 많아야 되는 데 진짜 문과에서 살아남는 거라 거의 1등급이 세네 명뿐임…….,2
25396,"무조건 빨리 나와, 알았어?",0
25397,...... 아뇨.,2
25398, 뚱뚱해서 사람 만나는 것도 두렵네요. ㅜㅜ,2
25399,"...치사한 남자, 쫀쫀한 남자, 뒤끝 있는 남자 ",2
25400,형돈 형님 사실이면 축하드립니다,1
25401,난 야동용으로 쓰는데. 흐흐흐,0
25402,ㅋㅋ 그냥 박근혜의 실체는 칠푼이·아바타 답네,3
25403,나도 밥이 안 넘어가더라….,2
25404, 생각이 든다…. 그 여자 본인들도 힘들텐데…….,2
25405,그만 좀 우세요…. 무슨 초상났어요?,3
25406,"아, 그 계집애 아침에 바쁠 땐 좀 서둘러 하지!",0
25407,야... 잘됐네. 그 남자 땡잡았다. ,1
25408,심심? 나 지금 진료 시간인 거 모르냐? 내가 심심할 새가 어딨어?,0
25409,근데 이게 실제로 사실이라면 어떻게 되는가?,4
25410,이런걸 열심히 하는 사람이 이리도 많을 줄이야,4
25411,글쎄 치우라고. 5분 안으로 치우고 가. 경고야.,3
25412,미안해요. 조금 늦을 것 같아요. 일이 아직 안 끝났어요.,0
25413,몇 주 동안에 20도를 넘나든 덜덜,4
25414,함부로 캐스팅했다가 망했어요,2
25415,헐 신의 한 수네요,4
25416,마지막까지 안 울고 다른 연습생 진심으로 축하해주는 게 느껴지더라,1
25417,알았어. 월급날 갚을 거니까. 독촉 좀 하지 마.,0
25418,유난히 허벅지 쪽에만 살이 많은 셀 규칙 여자입니다.,2
25419,동네 유기견들 싹 다 모아 최 여진 모녀한테 보내자!!!!!!!!!!!!!!!!!! 버리기만 해봐라!!!,3
25420,엄마 복잡한 병실에 지겹도록 있다. 가셨는데 이제라도 널찍한 곳에서 혼자 편히 계시면 좋잖아.,2
25421,했으면 했다 그래라. 내가 때리냐? 훌륭하던데.... 그 남자 몸이.... 수영복 입은 게 예술이야.,0
25422,아씨! 진짜 뭐야!,3
25423,알았어~,0
25424,CCTV가 약이네요,1
25425,이름 그대로 쥐 변호사가 딱 어울리네,3
25426,답이 없다 진짜…….,3
25427,뭐가요!,3
25428,동국이 형이 다 말아먹었다.,2
25429, 널 만나면서 수도 없이 흘린 내 눈물 이젠 더 나올 눈물도 없다.,2
25430,오빠라니 상상만 해도 역겹다. 크크,3
25431,근데 왜요? 돈 많으신 분이 경호원들 잔뜩 두면 될걸.,4
25432,치. 알긴 알아?,1
25433,처음엔 별일 아니겠지 나중엔 나아지겠지. 그렇게 계속 미루다 보면 언젠가 말하지 못하게 될 때가 와.,2
25434,"외모도 착하지만, 맘씨도 착하군요!! ㅠㅠ",1
25435,내가 먼저 연락할 수 있는 것도 아니고,2
25436,아저씨.,2
25437,저.... 임신이래용….^^,1
25438,삼성 태안 기름유출사고부터 삼성 백혈병 삼성병원 메르스 그리고 갤노트7 폭탄까지 ? 계속 삼성 제품 사용한다면 구제 불능 호구 인증하는 거다. ㅋㅋ,3
25439,아니면 말고 식의 이런 댓글이 핸드폰 터진 것보다 무서운 거 ㅜㅠ,2
25440,"영국 하면 키 이라 밖에 없나? 빽이좋아서그래? 너무짜증난다 저 아이, ㅋㅋ",3
25441,잘했다!!!,1
25442,이것들아 말이 되는 기사를 써라,3
25443,"그래, 부탁한다.",0
25444,박근혜는 책임지고 하야하라,3
25445,어? 그렇지만……,2
25446,뭔가 더 있나???,4
25447,내 취향이 아니라서 그런가? 코미디 장르임에도 재미가 없었다.,0
25448,돈 있는 사람들은 물 쓰듯이 쓰네,2
25449,너 말대로 난 평생 돈에 파묻혀서. 개들이랑 살다가 죽을 거다. 어쩌면 난. 죽은 지 며칠 만에 발견 돼서 신문에 날것이야.,2
25450,지가 정리할 게 뭐 있어요.,3
25451,와 이제 삥뜯으려고 온갖 다 떠돌아다니고 있구나,4
25452, 종일 우울하고 감정이 없는 거 같아요,2
25453,아주 어디 가서 전 냄새가 나네.,0
25454,영지 너무 귀엽다 ㅋㅋㅋ,1
25455,정말 죄송합니다.,0
25456,무슨 일 있으십니까?,4
25457,"욕 실컷 하라 그래요. 그래도 무조건 좋아요. 요즘은.. 밖에는 못 나가도,, 이 안에서,, 아이들한테 편지도 쓰면서,, 그렇게 이 안에서,, 평생 살아도,, 살수만 있으면,, 아,,, 너무 좋겠다….",2
25458,고등어 키워서 미세먼지 줄입시다!-환경부 드림-,3
25459,참 누가 후원자인지 돈도 많네! 이왕 줄 거면 20씩 줘라….,3
25460,"아, 감사합니다~! 그럼 학생회실까지 좀 부탁드려도 될까요~?",1
25461,"뭐, 네 얘기를 들으면 호감은 충분한 것 같으니까 괜찮다고 생각은 하는데.",0
25462,"어째서, 나를 아는 건데?",4
25463,백 선생님 홧팅….,1
25464,이런 그 자기 같은 교육부에들 교육청에들 다 지방교육세는 왜 걷는 거야???,4
25465,고객님!! 너무 순진하시다. 소녀도 아니고.... 중매 결혼에 웬 사랑이요? 주변에서 못 보셨어요? 사랑해서 죽고 못 산다 그래도 다들 헤어져요.,0
25466,유감이구나... 다음에 아버지를 만나면 내 말을 꼭 전해다오. 멋진 아들을 우리한테 주셔서 정말 감사하다고….,2
25467,"오오. 난 여태까지 맷 데이먼의 최고의 영화는 본 얼티메이텀, 라이언일병구하기 뿐인 줄 알았음. ㅠㅠ 굿윌헌팅도 대단하다",1
25468,네 집?,0
25469,"이렇게 변해가는 내가 이상한 건지 아니면 다들 이렇게 변해가는 건지,",2
25470,최악 중의 최악,3
25471,아. 통역은 저 해 본 적 없는데.,0
25472,뭐야? 그만 못해?,3
25473, 첨에 함덕중 줄. 크크크,4
25474,그러니까 그걸 어떻게 막냐고. ,0
25475,항상 가족들끼리 모여서 무한도전 보는데 재밌더라고요!,1
25476,오래 출연하면 대상 주나요? ? 대상감은 아닌데,4
25477,"주로 옷을 벗을 때, 머리를 빗거나 모자를 벗을 때 일어나는 정전기들은 피부에 닿는 느낌이 정말 기분 나쁘게 하죠.",0
25478,"그런 것도 있지만, ……나도 안이했구나, 그런 의미야. 결국, 가장 아무것도 한 게 없는 사람은 나는구나.",0
25479, 드디어 아이가 생기긴 했는데요,1
25480,얼마나 두려움에 떨다 가셨을까 명 부동산중개룝니다,2
25481,"앗, 그게 아니에요. 정말로 없어서요….",4
25482,……잘 모르겠어.,0
25483,얼굴 훅 갔네 ㅈ,4
25484,우와 독하네! 잘하겠다,4
25485,여긴 또 왜 이래? 발화점이랑 거리도 있는데?!!,3
25486,티브이가 안 나와요.,2
25487,남자들도 바셀린 넣지 않나?,4
25488, 오늘 밤은 잠 잘 올 것 같아요♡♡♡,1
25489,마음 아프다…. ㅠ 삼가 고인의 명복을 빕니다,2
25490,제가 접시를 주면 잘 받았어야죠?,3
25491,선생님 정말 몰라서 그래요? 아니면 장난치시는 거예요?,3
25492,무슨 백화점 홍삼은 금을 바른 건가가요?!,4
25493,언니·오빠들 바쁜 데미안 글 너무 자주 올려서 ㅠㅠㅠ,2
25494,기숙사비도 좀 밀렸어.,0
25495,이제 조금만 더 가면 되지?,0
25496,"여우비? 어디서 들어본 것 같기도 한데. 너, 너도 울어?",4
25497,헤어지니 없던 시간이 생겨?,3
25498,테러에 미국 난리 나겠네,4
25499,가짜 보수는 불태워 버립시다. ㅋㅋㅋ,3
25500,뭐?,4
25501,다녀왔습니다.,0
25502,해도 너무 많아서  이젠 잘 안들어오게 되네욥ㅠㅠ,2
25503,서민 죽인 그네 정치다,3
25504,선진국이 괜히 선진국이 아니네요.,4
25505,"음, 죄송합니다. 그 시간에는 이미 예약이 잡혀있네요. 오후 두 시는 어떠신가요?",0
25506,8년간 뛰어온 정 미친 끼를 이런 식으로 취급하고 차우찬한테 100억을 투자하는 구단의 행보를 보고 그 어느 선수가 팀을 위해 몸 바쳐 뛸 수 있을까?,3
25507,일베는 없나? ㅋㅋㅋㅋ,4
25508,네…. 그렇죠….,2
25509,깔끔하게 단종시키고 제조사의 과실이니 모두 환불 조치하고 끝내라.,3
25510,특검 화이팅♡♡♡,1
25511,호흡기 뗐다고 전해라…….,2
25512,내가 데려왔으니까 있겠지.,0
25513,재활…. 좋으시겠어요. 전 그 재활이 안 되는데.,0
25514,아하! 자가용 전용 도로?,4
25515,그거 오징어를 자르던 발가락을 긁든 하나만 좀! 에이.,0
25516,SBS 이러려고 방송했나?,4
25517,조리장은 매일 밤 오이에 콘돔 씌워서 가져다드려라……. 자위대놀이하시게….,3
25518,용돈 다 털어서 너의 이름은 31번 본 17살 새끼는 대체 뭐 하는 새끼냐.,4
25519,근혜야 네가 무슨 짓을 했냐 일본에 뭔 약점을 잡힌 것은 아니지,4
25520,잠깐…. 들어갔다 가실래요? 따뜻한 녹차 한잔은 느릴 수 있는데.,1
25521,그런데요…. 사랑하는 사람이 있데요…. 그 사람하고 결혼하고 싶데요…. 그래서 난 안된데요…,2
25522,네?,4
25523,  한참 예쁘게 준비하고 있는 모습이 눈에 선하네요,1
25524,일베 악플 달러 단체로 왔대요^^^^^,3
25525,미친 대머리 색기,3
25526,매부리코 한혜진 주모드라마 때 진심 절정여신 미모였었다,1
25527,댓글들 너무 감사드려요,1
25528, 여자 동생은 그나마 괜찮은데 언니들이랑 친해지기 너무나 어려워….,2
25529,전 더욱더 대단한 사람은 형돈이 오빠인 것 같아요….,1
25530,이렇게 살다 바닷속 조개껍데기처럼 굴러다니겠지,2
25531,그렇다니까. 동네에서 제일 큰 나무를 그냥 싹둑 잘라갔어.,0
25532,약쟁이긴 하지만 빤짝 스타는 아닌 듯,1
25533,우와 내가 더 기분이 좋다. 박보검 더 흥해라!,1
25534,신한 슬기자 민 예쁘세요,1
25535,태어나 보니 아빠가 배용준 덜덜,4
25536,우리 모두 준혁이 옷과 LG 선수들이 선전할 수 있게 기를 넣어줍시다.,1
25537,진짜요?,4
25538,허허 식스맨도 없이….,2
25539,"이야~ 완전히 인간 승리네. 이게 몇 년 만이냐? 어휴, 갑자기 여기가 뻐근한 게 울컥해지지.",1
25540,"크리스마스 끝나고 그 동창회랄까? 뭐 다들 같이 모여서 밥 먹자는 얘기가 나와서, 일단 연락은 해 봐야겠다. 생각했더니 메일이 안 가지 뭐야~.",1
25541,전민주는 얼굴도이쁘고다 잘하네. ㅜㅜㅜㅡㅠ,2
25542,마동석 총각이에요???,4
25543,면접에서 뭔가 이상하게 하는 거 아냐?,0
25544,그럼 딴 방법을 찾아. 뭔가 감동하게 하면 되는 거 아냐. ,0
25545,삿포로 맥주 너무 맛있다. ㅜㅡㅜ,1
25546,정신병자는 국회에 많이 있습니다,3
25547,"별거 아냐. 씻어라, 밥 먹자. 나도 실은 아직 식전이다. ",0
25548,새로운 서울의 랜드마크라고 설치한 조형물이라는데 이거 뭐예요?,4
25549, 근데 군화가 뭘 좋아할지 몰라서 멀 사가야 할지 모르겠어요….,2
25550,그냥 거기서 썩어라. 올 생각도 갈 생각 말고 제발,3
25551,"야, 안 돼. 이대로 오미호에서 딱 멈춰있어야 해. 앞으로 100일까지 얼마 안 남았어. 절대 변하지 말고 딱 100일까지만 버티면 돼. 나 네가 변할까 봐 너무 불안하단 말이야. 할 수 있지?",2
25552,믿을 사람이 당신 외에 없습니다.,2
25553,성격이 좀 이상해??,4
25554,뭐야 이거? ,4
25555,"그러니까 마케팅 직원 때문에 늦으신 거다? 자기부서의. 그중, 젤 예쁜 사람과의 데이트를 앞에 두고도 딴 부서 직원이 측은하게 느껴지셨다…. 머 그런 거네요?",3
25556,아뇨. 저 할 수 있습니다. 제 손으로 돈 벌어야 합니다.,0
25557,잘한다. 김정은 돼지 놈을 때려잡자!,3
25558,완전 수준 이하네요. 허접해여~~~,3
