,sentence,label
47149,그래서 지금 너무 지루 해요.,2
47150,그것은 당신이 말하는 것처럼 간단합니다.,2
47151,그럼 네가 접어든 사람 끌어모아서 접어든 수단 방법을 가리지 말고 무조건 접어 알았어?,3
47152,못 줍겠다면!,3
47153,접는다고?,4
47154,무슨 일이야? …,4
47155,세상에 소름 끼치 네,4
47156,금 토가 젤로 기다려지는 1인 입니다 너무 재미나요,1
47157,"네 엄마는 평생 나한테 복수하면서 사는 거야, 그냥. 그렇게 내가 미울까?",3
47158,요즘 약을 자지 않고 잠을 잘 수 없습니다. 날 찾지 마,2
47159,어제는 너무 재미 빅뱅 홧 TING ~ ^^,1
47160,그래도 남아줘서 고마워요. 현종선수,1
47161,영종도 해 떴는데? ???,4
47162,나는 전부다. 놀랍다. 탁탕 치다,1
47163,나는 우리에게 더 힘들 것이라고 말했다.,2
47164,이제 진실과 정의에 한 발짝 다가섰다.,1
47165,그들에게 열심히하지 마십시오,2
47166,와 대박 크크크 특검 제대로 일한다.,1
47167,용기있는 지식인,1
47168,이 짧은 문장을 읽고 그날 종일…. 전…. 27년이라는제 인생을 잠시 돌아봤답니다....^^a,1
47169,와우 쿨 와우 쿨,1
47170,AI가 2014년에 최악이랬는데 다시 이번이 그때보다 더 최악이라네요.,2
47171,나없이 어떻게 살아?,2
47172,"이런! 이게 9 백만 원인가요? 급여는 얼마입니까? 퇴직금은 얼마입니까? 어머니, 왜 그거 ~!",4
47173,비디오테이프로 좍좍 감아가며 봤던 영화. 가장 슬펐던 영화,2
47174,이제 너를 못 보겠지….,2
47175,구글이 방금 뉴스를 쳤다면 네이버는 한국에서 밀려날 것이다.,3
47176,유병재: 신인은 어디서 경력 쌓냐 이 꼰대들아,3
47177,남자 아저씨는 얼마나 돈이 많길래 여자 둘이서 총기 난사까지,4
47178,내일 경유차 운행 못하게 한대요?,4
47179,왜. 아직 그걸 끼고 계세요???,4
47180,문재의 누드 사진이 전시되어야한다.,3
47181,나는 운동경기장에서 국민 의뢰할 때 국가에 대한 자부심을 느낀다.,1
47182,속부터 끝까지 멋진 리더 ~ 부럽다 ^^,1
47183, 신기하다,4
47184,*이 만화는 실화입니다,4
47185,"아뇨, 시바, 왜 광고하고 싶은가요?",3
47186,아직 아무 것도 묻지 않았습니다.,4
47187, 난 못 지내.,2
47188,그렇다고 모든 위안부 여성에게 적용되어야한다는 의미는 아닙니다.,2
47189,그럼 지금이 우리 둘 다 최고로 행복한 시간이네요?,1
47190,나는 힘들게 얻은 기억의 새벽에 아프다.,2
47191, 오빠가 상 받는 것을 때가 엊그제 같은 데. ㅠㅠ,1
47192,솔직히 돈이 좀 아깝다…. 결론이 어이없다. 이것도 반전이라면 반전인가….,3
47193,누군가는 여전히 삼성을 믿습니다.,2
47194,나를! 나는 동네 아이들을위한 평범한 선생님이 아닙니다. 아이들이 오지 못하게하겠습니다. 앞으로는 전공과 유능한 학생들에게 전문적으로 가르 칠 것입니다.,3
47195,술에 취해 여자에게 임신을 주면 임신을 무효화 할 수 있습니까?,3
47196,"동갑이었네요. 우리. 결혼은, 했어요?",4
47197, 미국은 말 그대로 대박이다.,4
47198,딸! 나는 내 딸을 매우 자랑스럽게 생각합니다. 방금 TV에 탔어요 그것은 현지 사람들의 미친 전화입니다. 일 재미 있나요?,1
47199, 너무너무 축하드리고요~,1
47200,댓글이 삭제 된 것은 무엇입니까?,4
47201,나는 5 년 동안 친해졌지만 그것에 익숙하지 않다. .,2
47202,나는 모든 것을 취소했다.… 수수료는 어떻습니까?,2
47203,미국에서는 학교 교통 정체를 극복하기 위해 $ 500의 벌금이 부과됩니다.,4
47204,뭐하는거야 !! 이것은 영화 리뷰입니다.,3
47205,우리 쓸까 형님 조곤조곤 카리스마 정말 멋지십디다,1
47206,원하는대로 담배를 피우고 일하고 그곳에서 살 수 있습니다.,1
47207,제목이 나온 이후로 졸려요…,3
47208,내 마음이 너무 피곤해 왜 맹세 한 걸,2
47209,이화 여자 대학교는 부패의 온상입니다,3
47210,나는 지금 세번째이지만 미쳐 가고있다,2
47211,3 개월 동안 여자 친구와 헤어진 지 한 달이 지났습니다.…,2
47212,내 동네에는 골목이 많기 때문에 혼자 사는 것이 조금 무섭다.,4
47213,그래서 나는 사라졌다,2
47214,이상하게 설레네 아빠.,1
47215,ㅋ나 질투의 화신에서 옮겨봄 넘 웃김,1
47216,갈 곳이없는 사람들을 사야합니까?,4
47217,네. 정말 감사합니다.,1
47218,외부 충격에 의한 발화라면 배터리 불량보다 더 문제가 큰 거 아니냐?,4
47219,잘.. 지내시죠? ,2
47220,더 이상 밟을 수 없습니다. 더.,2
47221,화 내지 못해 아프다…,2
47222,좌파 추종자들아 그러면 지금 노무현 사건도 관뚜껑 열어서 조사해볼까 그게 너희 논리잖아. 크크,3
47223,외국에서는 매력적입니까?,4
47224,어….,1
47225,헤어지자,2
47226,미래에서 쟤네 죽이러 오는 거 아니냐??,4
47227,이것이 개념입니까? ? ? ?,3
47228,실제로 연습 할 때는 무리하지 말고 무대에있을 때는 무리하지 마십시오.,2
47229,네? PE 없음….,4
47230,댓글 달아주시면 고맙겠습니다~!!,1
47231,"삼성의 신제품, 1 위 손실",3
47232,잘 봤습니다,1
47233,집에서 밥을 먹었는데 ... 배가 너무 아파요. 어 ... 왜 오늘 갑자기? .,2
47234,확실히 매력이 있습니다! TT,1
47235,실제 남자를 폐지,3
47236,이건 뭐냐? 우뢰매냐? ;;;,3
47237," 그래, 없었어야 할 것이다!",3
47238,거기! 말단 사원처럼 시큰둥하게 굴지 말 것! ……하긴 원래 내 숙제니까. 나머지는 내가 알아서 할게. 도와줘서 고마워.,1
47239,요즘 기차로 집에 가니?,4
47240,뭐… . 개… 개인적으로 어려워요 ... 오빠를 보면서 마음이 편안해집니다. .,1
47241,다음날 또 뭘하세요?,1
47242,어떻게하니?,1
47243,또 만나서 울어요 그렇습니다. 모두… .,2
47244,더러운 인간들 때문에 희생되는구나…….,3
47245,말이 되는 소리를 하세요.,3
47246,나는 함께 있어야하지만 딸을 만나기가 어렵다는 것을 알게되었습니다.,2
47247,진짜인 줄 알았는데 뻥이라고 해서 놀랐습니다….,4
47248,사형이 집행되는 바른 사회가 구현되길….,2
47249,세계 최초의 반공 애니메이션이라는 역사적 가치가 있다.,1
47250,"당신이 바로 뒤에 있다면, 당신은 죽습니다.",4
47251," 그동안 주변 사람들? 모두에게 미안했지만 이제 딱 마지막으로 한 번만 미안하려 구요,",2
47252,결국 에이스입니다!,1
47253,여기 상위댓글들이랑 일본 넷 우익 애들이랑 별반 차이가 없다 서로서로 혐오하는 수준이…. 한쪽이 혐오한다고 같이 혐오하면 똑같은 놈 되는 거지 뭐가 달라지지;,3
47254,오! 기대 이상의 뜨거운 답변인데?,4
47255,그래... 너도 조금은 힘들겠지?,2
47256,건강한 모습으로 항상 멋진 연기를 보여주세요!,1
47257,당신은 수영하기로 결정했습니다!,4
47258,그네의 저주인가….,4
47259,"종편 만들 때 그렇게 JA를 하더니, 이제는 손 본단다….",3
47260, 어느새 사라졌네요.,4
47261, 정도는 쌌던 거 같은데 다이어트 하면서 일주일에 한두번?,4
47262,어떻게 든 10 년주기가 만들어집니다!,4
47263,오바마 진짜 대단한 사람,1
47264,헐……. 여주는 좀….,4
47265,우리나라는 다리 건너편을 알고 생계로 인해 그것을 할 수 없습니다,3
47266,곧 고무 신발이 될 것입니다… ㅜㅠ,2
47267,시즌 1이 그리워요.,2
47268,오랫동안 국가 MC라고 불리지 않았습니다…,1
47269,"결국, 나는 아베의 판으로 놀고 있습니다.",3
47270,당신이 당신의 신분을 잃지 않으려 고 노력하는 것을 보는 것은 단지 아프다.,2
47271,네? 나를?,4
47272,특검 만세. 검찰 만세. 특검팀에서 대통령이 나오길,1
47273,우리는 피와 섞여 있습니까? 혼합되어 있습니까? !! 당신은 무엇을 보았는가?,3
47274,좋은 정보 감사,1
47275,재밌 네요 하하 꽃을 떠나자 ~~,1
47276,근데 흰둥이는 ㅠㅠ. 만년 짝사랑만 했나 봐 ㅠㅠ,2
47277,내가 사람들과 함께 있는지 상관합니까? 걱정 되니?,2
47278, 제 회장은 주위 사람들이(남자들도 포함) 다른 사람들에 비해 연하게 한다고 할 정도로 찐한 편은 아닌데 제 남자친구는 제 회장이 찐하다고 하더라고요,4
47279,나는 오늘 너무 재미 있었다. ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,1
47280,그래도 일단 만나 보는 게 좋지 않을까요?,4
47281,지금 교도소도 군대보다 더 편하다는 사실~~~,4
47282,미국에 사람이 없습니까? 아니면 세계적인 추세입니까?,3
47283,우리가 다른 Sarah 회사와 연합 할 때 선의로 경쟁하는 것이 좋습니다.,1
47284,이토록 지루한 연출력을 보이는 감독에게 야유를…….,3
47285,맹세하는 것이 당연하다고 생각하십니까?,4
47286,앞으로는 절대하지 마십시오!,3
47287, 3할을 훨씬 넘는 깔끔한 타격에 인상적인 수비….,1
47288,평소에 데이트 비용을 거의 안 내는 여친이라 이번 여행도 그렇게 되면 솔직히 너무 부담됩니다….,2
47289,나는 화가 해요.,2
47290,이건 ? 사건이기 때문에 변호를 잘하는 놈에게 맡겨도 허탕이란 걸 아쇼 노처녀 아줌마 양심이 있다면 다 내려놔 그게 진리야,3
47291,방송이 이렇더라도 굶어 죽이겠다고 협박하여 자백을 해보자.,4
47292,이런 데 온단 말 없었잖아요.,4
47293,했네 했어 ㄷㄷ…….,4
47294,"어, 괜찮으세요?!",4
47295,인제야? .,4
47296,아니~ 나 똥 쌌어~ 엄청 많이 쌌어.~,1
47297,제꾸나부대는 우체국 택배만 되던데 귤상자로도가나여??,4
47298,저것들을 그냥,3
47299,그런데 군화에 어떻게 이별을 말해야 할까요…?,2
47300,나 때문에 다친 거 맞아요?,2
47301,결국 ....,2
47302,"사장님, 가게누나들 재밌고 착하고요",1
47303,교육 부서에 쓰레기가 있습니다.,3
47304,그것이 군대라면 노인들은 이것을 말했을 것이다.,3
47305,떨어져서 기분이 너무 속상해요….,2
47306,무의미한 말!! 사람들을 구 해주세요 !!,4
47307,어머니는 할머니와 좋은 관계를 유지하고 있지 않으므로 집은 큰 집입니다. .,2
47308,걱정 말고 하고 싶은 데로 해요.,1
47309,정말 재밌었어요,1
47310,모호하고 너무 프란체스카와 같은 캐릭터는 분명히 대기와 같은 캐릭터입니다.,3
47311,어려운 행동 와이어 행동 클래스입니다. …,1
47312,경기 끝나고 동료 선수들과 하이파이브 할 때 활짝 미소 지어 보이는 김재현 선수 너무 멋있네요.,1
47313,초코파이야 유통기한 5일 남기고 준거야,4
47314,그럴까? 잠깐만. 이건 내일이고 이건 다음 주네.,1
47315, 같이 쇼핑가는 거 말고 방법이 있을까요….,2
47316,그렇게 어버이연합과 엄마 부대라는 것들이 설쳐대더니 진짜 어디다 그런 이름을 붙이고 욕을 먹이는 건지,3
47317,실적이 너무 안쯤 ㅠㅠㅠ,2
47318,참고로 사장 새끼는 사장실 문 닫고자 혼자 에어컨 켜고 있어요. 크크크,3
47319,오늘 세븐틴 오빠들이 데뷔한 지 벌써 600일이나 되었네요^^,1
47320,눈물이 왈칵 나오려는 걸 참았습니다.,2
47321,아무것도 기대되지 않는다…,1
47322,나는 네이버 지식인들에게 편지를 보냈지 만 답은 없었다. ㅠ ㅡ ㅠ,2
47323,크크크 크크크 열자 이상 이란다,1
47324,진짜 너무너무 고마워요,1
47325,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,1
47326,나는 이상하다고 말했다. 통과하기가 너무 쉬웠습니다.,3
47327,추월차선이랑 중앙분리대 너무 가까워 ㅠㅠ,2
47328,  연아 선수의 끊임없는 열정과 노력을 본받고 싶습니다.,1
47329,저는 연아 선수가 참 좋습니다.,1
47330,언제나 연 아양의 뒤에 연 아양을 생각하고 사랑하는 사람들이 있다는 것 잊지 마시고 잘 합니다…….,1
47331,이 사누에서 왜 한국사를 만들고 평가하고 세뇌하는거야?,3
47332,저의 무료 인색 한 남편은 훌륭한 선생님과 같습니다.,1
47333,3 학년 때부터 머리를 갖기 시작했습니다…,4
47334,"다시 말해, 백신은 전혀 죽지 않거나 사라지지 않습니다.",4
47335,어머님 감사합니다♡,1
47336,갓 청소 .. 좋은!,1
47337,도저히 몰입할 수 없는 캐릭터 설득력 없는 스토리 쓸데없는 복선과 배경설정 지나치게 가벼운 총알의 무게감 90분대 러닝 타임도 질리게 만드는 식상한 구성. 김이 빠질 대로 빠진 맥주를 마시는 것 같았다,3
47338,좌 약밖에 기억 안 나요 미안 ㅠㅠ,2
47339,가스를 방출 하시겠습니까?,4
47340,당신 도요? 그 중학교 학생들은 나중에 소매치기를 당하고 강탈 당하고 살 해당합니다.,3
47341,작별 인사하기가 너무 어려워서 한 번보고 싶었지만보기가 정말 힘듭니다.,2
47342,비참한 것은 없습니다,2
47343,너 거기서 뭐해? 이 시간? 그렇게 차려 입었 어?,4
47344,영구 시리즈에서 가장 큰 타격,1
47345,고의로 할 필요는 없습니다,4
47346,통장에 500만 원도 없다,2
47347,돈 자랑 하러 나왔나??,3
47348," 그래 너 만나는 사람도 있다며 계속 그러니깐 언제 차단하려나 또 언제 푸려나 내가 기다리고 있더라,",2
47349,정말 미안하다면 오늘 같이 가자 지루하지 않겠어요? 또 다른 기회를 줘!,3
47350,네? 돈이요? 돈 냈잖아요.,4
47351,당신의 의지에 경의를 표합니다.,1
47352,울산에 가서 수출 탑에 갔다.,4
47353,왜 나에게 해를 끼치고 있니?,4
47354,몰라요. 몰라. 나 완전 기운 없어. 면접만 봤다 하면 몸에 에너지란 에너지는 다 뺏기는 기분이에요.,2
47355,넥센이 혼자 나왔습니까?,3
47356,솔직히 너희가 더하지.,3
47357,execution style을 처형당하듯 이라고 번역하네….,4
47358,여자 친구 있는 거 아셨어요?,4
47359,그냥 푸념 삼아 이렇게라도 써야 한숨의 무게가 반쯤은 날아갈 것 같아 몇 자 적어 봅니다.,2
47360,동생의 고등학교 덕분에 언니의 힘을 빌리고 싶었습니다.,1
47361,"전쟁 나면 전쟁터도 나가겠다, 이 정신 없는 녀석아!",2
47362,나는 데이트하지 않을 것이다.…,2
47363,미안하다….,2
47364,권력과 부에 직면하여 법은 단지 종입니다.,2
47365,너무 우울해서 부에 쉽게 살 수있는 것 같습니다.,2
47366,자식… 항상 어렵다….,3
47367,망한 작품이 온다…!!!,3
47368,안 봐도 비뇨다….,3
47369,죽일 놈 맞네. 지금까지 데리고 살아 준 게 대단하다. 당신이 왜 이렇게 드세졌는지 알겠다….,2
47370,기사 사진 진짜 개간지네요. ㄷㄷㄷㄷㄷㄷㄷ,1
47371,"이모, 정말 정체가 뭐냐니까요.",4
47372,난 당신이 요리만큼 아내를 정말 사랑합니다!,1
47373,"기사를보고 있는데, 공식 릴리스가 틀렸고 강원도가 곧 중단 될 것입니다! 롤",2
47374,그래요? 공원하고 가까우면 운동하기에도 좋겠네요.,4
47375,마지막 그림은 자세히 보았 기 때문에 이상했습니다.,4
47376,그래도 여전히 가족 역사에 대해 모르십니까?,4
47377,나라를 이 꼴로 만들고도 해외여행만 쳤다는 꼭두각시 년이 뭘 잘했다고,3
47378,그리고 나를 좋아해 줄 수도 없잖아. 너 참 무서웠겠다.,2
47379,저기 별을 보는 사람들이 무지하지 않습니까? 하하하,4
47380,"카타르시스를 느끼기에, 충분한…. 값진영화였다….",1
47381,이미?,4
47382,짐 있어요? 만약 당신이 그것을 그리워? 정말! 내가 입었던 모든 옷을 버렸다. 너 지금 무엇을 입고 있니 ?! 다른 무엇을 입고 있습니까?,3
47383,"나도 너 좋아서 과외공부를 하는 거 아니야! 나도 돈 받았으니까 내 할 일 하는 거 뿐이라고! 책임이 있으니까! 내가 너한테 돈을 달래 옷을 달라 구두를 달라? 그냥 앉아서 수업 듣는 게 뭐가 그렇게 어렵다고! 결국, 내 눈까지 밤탱이로 만들어 놓고! 이래야 속이 시원해?",3
47384,나에게 미리 연락 했어야 했어,3
47385,세 번째 뇌졸중의 전형적인 행동,3
47386,최대는 4.8km입니다 ???,4
47387,세월 호 페리는 우리 시대가 끝날 때까지 잊어서는 안되는 사건 중 하나입니다.,2
47388,진짜 내 인생 최악의 영화 보는 내내 스크린을 찢어버리고 싶었다,3
47389, 못생겨서 서럽다 진짜….,2
47390,꼭 빨간 날만 오더라 ㅠㅠ,2
47391,빌 게이츠 회장이 최고입니다. 대단한 사람…,1
47392,아빠가 자기 휴대전화기 문자 확인하래서 아빠 휴대전화 켰다가 진짜 깜짝 놀랐어,4
47393,방문 할 예정입니까?,4
47394,이번 일 끝나면 진급하시나?,3
47395,왼손잡이는?,4
47396,배고프면 그럴 수도……. 보름 굶고도 인육 타령 할 수 있으면 그때 말해라.,2
47397,과거의 역사는 좋지만 미국의 반과 반에서 연합군은 어떻게합니까?,2
47398,진실의 끝으로 가자,3
47399,나 전경 때는 좀비들 보이는 데로 ?,3
47400,드디어 강인 구속 실현 되나. 크크,1
47401,좀 더 평범한 이유로 평범하게 거절할 수 없어? 초대받은 게 몹시 싫다는 것 같잖아.,3
47402,무… 무서워요!,4
47403,무슨 요리든 간단히 쉽게  그리고 핵심을 찌르는 비법을 전수!,1
47404,정승환 안테나로 갔었구나.,4
47405,스위스 사람들은 추웠다. 조세 부담?,4
47406,어쨌든 뭐 미안하게 됐다.,2
47407,아니. 나는 내 인생에서 매우 도움이되었습니다. 항상 같이 있으면 밝을 것입니다.,2
47408,삼청 교육 대학,3
47409,이승엽 선수의 강의가 후배들에게 좋은 귀감과 도전이 되었을 듯….,1
47410,니미럴…. 아주 완벽히 개! 쌍! 연을 대통령 자리에 앉혀놨었네,3
47411,우리나라도 정식 서비스 개시하라고 부러워죽겠네,2
47412,카메라 앞이라 좋은 모습만 보이려 전전긍긍하는 연예인들과는 달리 어쩜 솔직하고 꾸밈없고 있는 그대로의 방송모습  정말 멋지십니다^^~,1
47413,여기까지 쫓아오냐?,4
47414,언제나 쉽고 맛난 레시피 알려주셔서 감사합니다. ㅎㅎ,1
47415,특히 다음 주 토요일에 면회 오면 준다구? 3단도시락 싸 들고 온대여!!,1
47416,미치겠습니다….,2
47417,진짜 있기는 한 건가?,4
47418,최근에 본 최악의 영화입니다. . 처음에는 흥미로 웠지만 지루하고 헛되고 짜증이났습니다.,3
47419,희망은 끝나지 않는 불꽃이며 희망은 진실함이고 희망은 간절함입니다.,1
47420,안녕하세요,1
47421,스트레스성 쇼크는 오버 진단이고 그냥 몸살감기겠지….,3
47422,친 시황제는 21 세기에 이런 일이 일어나기를 소원합니다.,4
47423,빨갱이는 쏴 죽여야 된다고 들었는데?,3
47424,식겁했겠네,4
47425,보고…. 싶어요.,2
47426,이 세상에서 태어나 주셔서 감사합니다.,1
47427,나는 정말로 그것을 버렸다!,3
47428,스위스 국민은 냉철했다. 세금부담에?,4
47429,박정희가 어떤 인간인지 알고 나면 폭동 일어날걸….,3
47430,잘 했어요. 이병규. 나는 항상 당신을 지원합니다.,1
47431,다른 건 모르겠고 안현모 님 너무 ? 하시네….,1
47432,그럴까! ,1
47433,기술행정PC운용  막 경쟁률이 71:1이래요….,4
47434,라파엘 리그 경기 전에 언론에 보도 한 적이 있습니까?,4
47435,오타쿠는 가진 게 많고 뭐든지 원하는 건 얻고 본다 인정?,3
47436,아니요 ... 한 남자가 습관 때문에 떠난 적이 있습니다.,2
47437,배터리를 만든 중국 회사에 책임이 있습니다! 어머,3
47438,나는 많은 순간이 있습니다. TT,2
47439,이종석이 감옥에서 영원히 썩어 버릴 수있게 해주세요! ',3
47440,끝난? 엄마가 원했던대로 헤어 졌어요!,3
47441,아니면 이번 달 대신 월말에 급여를 주겠습니까? ? ㅠㅠ,2
47442,나는 그것을 놓칠 것이다. 그리고 대통령이없는 공간은 매우 기분이 좋다.… TT,2
47443,나는 많은 여자들을 데리고 나와 비교하고 있습니다. 롤,4
47444,아따 이게일케쉬운일인지 몰랏음 ㅠㅠ….,2
47445,못 믿을 기상청장 구속해라,3
47446,악역인데 미워할 수가 없어~,2
47447,나는 그것을 TV에서 보았지만 볼만한 가치가 있었지만 왜 등급이 그렇게 낮았습니까? 롤,1
47448, 무기징역 사형 전재산환수 이게 안 됨.,3
47449,그냥 그래….,2
47450,이 영화 만들 돈으로 차라리 어디에 기부하지….,3
47451,지금 gs하고 있는데 힘들어 죽겠음요.,2
47452,어제 경기에서 지현 오빠 첫 타석 홈럼….,1
47453,역시 기대를 저버리지 않네요.,1
47454,네? 가신다고요?,4
47455,뭐야? ,4
47456,연출력이나 그래픽 수준 보면 뭔 쌍팔년도 시대에 어떻게 스마트폰을 쓸 수 있는 걸까 하는 착각에 빠지는 경험을 하실 수 있습니다. 꼭 보세요! 는 개뿔 이거 볼 바에 영구와 용가리 2탄을 보는 게 낫겠다 ㅅ 밤,3
47457, 궁금하네요!,4
47458,돈이없고 슬픔과 고통이없는 곳에서 쉬십시오,2
47459,"스토리야 솔직히 기대도 안 했습니다. 다만 천사와 악마의 싸움이라길래 최소한 액션만큼은 그에 걸맞길 기대했건만 정말 아날로그 방식으로 투덕대더군요. 속편을 의식하고 만든 것 같지만, 속편이 나올 수 있을지도 의문이네요.",3
47460,"43 석, 10 명 이하",2
47461,어서 오십시오. 가게에서 뭐 해요?,4
47462,그러나 나는 여자 친구가 없다. 롤…,2
47463, 이러면 안 되는 거 알지만요…. ㅠㅠ,2
47464,사람도 다치고 동물도 고통스럽고….,2
47465,역사 소설? 어렵지 않습니까?,4
47466,우리는 서로가 부족했지만 많은 것을 사랑했지만 매우 힘들었습니다…,2
47467,뭐야? 왜 남 엉덩이를 만져? 너 죽을래?,4
47468,어이없네! 정말,3
47469,팬들은 무조건 선수 개인 성적만 생각한다…….,2
47470,실제 교사,1
47471,"무슨 소리 야? 예, 당신은 매우 세련됩니다. 무슨 좋은 헤어짐? 진정해!",3
47472,무료 노래는 이제 더 시원합니다. .,1
47473,그냥 물건만 받고 오는 게 나을까요,2
47474,앞으로도 여전히 밝은 선수는 어떻게 할 수 있습니까…,2
47475,정유 라이 모든 것이 부모를 비난합니다,3
47476,"그러한 지원으로, 여러 세대의 부모들이 전혀 먹지 못했고 우리는 태어났습니다!",1
47477,정말 나야?,2
47478,이 그룹 안 되겠네 토니안부터 해서 어린애들만 노리고,3
47479,아침 먹지마,2
47480,우리나라도 선거 다시 하면 칠푼이(3%) 하 경영(97%) 나온다.,3
47481, 감사~~,1
47482, 진짜 서 있을 때는 좀 당기기 하지만 괜찮은데 누울 때나 고개를 뒤로 젖힐 때 아파요….,2
47483,"흠. 결국, 당신은 그것을 알고 있습니다. 뭐라고 했어?",4
47484,뭐? 야?,4
47485,고통에 그녀를 축하합니다.,1
47486,나는 큰 성인 남자가 생산할 수있는 정신 상태를 부러워합니다. ㅋ,3
47487,아주 짜증 나고 열 받네,3
47488,가정부로 일한다는 집이 여기예요?,4
47489,"와, 예쁘다. ",4
47490,나도 아프다. 그러나 ... 난 못해 ....,2
47491,오승환은 메이저리그 씹어먹는 ING,1
47492,야구를 다시 할 수 있다면 오해하지 마십시오.,3
47493,와……. 포그바 진짜 여러모로 효자다…….,1
47494, 두산 곰들한테 타이틀을 내주기엔 정말 아깝지 않나요???,3
47495,한석규 포스~~ 작살~~!!,1
47496,고민거리에도 쪽도 못 낄 것 같은 고민이지만…….,2
47497,내가 너를 어떻게 믿니! 어떻게 믿어!,3
47498,우주선으로 편안하게 오세요!,1
47499,……이 인형은 무엇입니까?,4
47500,삼성은 무엇을 말했습니까? .,3
47501,조중동이 한국 망치는 것과 같은 것.,3
47502,박근혜 때문 정부가 무능하니 그런 일을 당하는거여!,3
47503,들으면서 바로 알았습니다.,3
47504,아니야! 아니라고!,3
47505,어? 확인. 고마워요 당신도 거의 다 쳤어요,4
47506,아비 얼굴에 먹칠 그만하고 내려와라,3
47507,이 엽서들을 어떻게 모았습니까?,4
47508,내년에합니까? 감사합니다.,1
47509,새는 돈이다.,3
47510, 축하하네! ㅎㅎ,1
47511,영화를 보는 순간 화가납니다.,3
47512,나는 이것에 익숙하지 않다.…,4
47513,왜 갑자기 화를 내세요?,4
47514,오.. 저 공주(?)가 김여정인 거야?,4
47515,어! 신발이 뭐야?,4
47516,당신은 한국인이 아니고 양키 아닌가요?,4
47517,100 일이 지났습니다…,1
47518,"그럼, 저 변호사를 끼지 않고도 깔끔하게 손 털 수 있다는 거네요?",1
47519,크크크 진짜 웃기더라 ㅋㅋ 예능 신 강림. 크크크,1
47520,미안해. 근데 나니 동화책 좀 빌려 읽으면 안 돼?,2
47521,최고예요… 난 정말 믿는 작가라고 생각합니다,1
47522,아내는 항상 오가 유를 응원합니다 ^^,1
47523,어제도 울 백 선생님 순두부 열심히 배우고 공부했지요,1
47524,미쳐 활동 때 배추 머리는 대박 카리스마 아주 절,1
47525,아직도 고정멤버가 아니었단 말인가???,4
47526,"오, 제발, 폭행하고 폭행하십시오",3
47527, 사랑받고 싶고 가끔은 정말 외로워서 혼자 울기도 해요.,2
47528,정말로 감격스러웠습니다…….,1
47529,그는 그 나이에 연기를 잘하고 예쁘다.,1
47530,아기야 미안….,2
47531,뭐? 무슨 소리 야? 너는 그녀를 어떻게 아니?,4
47532,외국 순방 비행기 최 괴물 모르게 실어 두 괴물 위아래 침 맞았지 뭐 했겠어,3
47533,건강하고 항상 좋은 음식을 주셔서 감사합니다.,1
47534,보고 싶은데 극장이 없다 ㅜㅜ,2
47535,진짜 너무 분합니다,3
47536,아파서 죄송하지만 저를 기억하기 위해 많은 것을주고 싶습니다. 전혀 나쁘지 않습니다.,1
47537,갤노트7은 술 마시건 안 마시건 폭발기능만은 뛰어나지. ㅋㅋㅋ,3
47538,하 하하하,1
47539,마음 아프다…. ㅠ 삼가 고인의 명복을 빕니다,2
47540,그래도 부자 친구가되어서 무료로 사용하는 것이 좋습니다.,1
47541,내 생각에 가장 큰 문제점은 몇 대 맞고부터 표정에서 당황한 게 너무 드러난 단 거,4
47542,그러나… 당뇨병이 있습니다…,2
47543,아직 나오지 않았습니다. . 당신은 홍보에 매우 능숙합니다. .,3
47544,삼성과 대통령 둘 중 하나는 결딴나는 게임……. ㅋㅋㅋㅋㅋ 대통령이 결딴나기 쉬울 듯…….,3
47545,황제를 오래 사세요!,1
47546,마지막 김고은 연기 ㅠㅠㅠ. 와……. 진짜…. 보는 내가 울컥했다 z…….,1
47547,라면과 쌀을 잘라야합니다. .,2
47548,부자. ㅋ,2
47549,실제 VIP는 훌륭합니다.,4
47550,양심 때문에 네 가지 의무를 피한다면 양심적 세금 납부를 거부 할 수 있습니까?,3
47551,나는 불행하지만 나도 그렇게 생각합니다.,2
47552,유진이 1 위를 차지했기 때문에 오늘 기사를 찾았습니다. .,4
47553,내가 어처구니가 없어서 평점 남기려고 로그인을 다 하네-_-;찰스(cs 79****) <--- 이 사람 평점 보고 영화 봤다가 개비 봤다 나쁜 사람….,3
47554,연아 선수의 노력도 노력이겠지만 진정한 노력은 어머님이 연아 선수에게 주는 도움입니다….,1
47555,두 달 전과 같은 개 소리에 질려 있습니까?,3
47556,"어제, 우리 둘은 밤새도록 같이 모여서 잠이 들었습니다. ㅠ",2
47557,로버츠 감독의 이해할 수 없는 교체 타이밍이었다,3
47558,다 엮여있다.,4
47559, 혹시나 하고 방송을 보면 다른 선수들만 나오고.,2
47560,날 마사지사로 불렀으면 마사지 핑계로 얼굴 죽창 패고 놨다,3
47561,안 헤어지면 되잖아.,2
47562,축하합니다. 소연 언니!,1
47563,개. 나는 이기적이지 않은 사람은 읽지 않았습니다.,3
47564,엉클 쿨! 여기에 어떻게 온 줄 알았 니?,1
47565,"삼각형 김밥, 우유 등을 보지 못했습니다.",4
47566,팬 카페 회원을 보면 글을 잘 쓰고 싶지만,2
