,sentence,label
19117, 오늘 오빠 좀 음란했어요. 크크크,1
19118,인간들아 그 죄를 어쩌려고 그렇게 잔인하나 대대손손 그 죄 치러라,3
19119,부끄럽다 자국을 부끄러워하는 한국 하위 놈들이 나라 이미지 다 망치네,3
19120, 이건 정치하는 것들이 도둑놈들이고 대통령이라는 게 온갖 루머 속에 역겨운 정신병자 추태만 있으니,3
19121,입만 산 사람이 접때부터 있었군,4
19122,어디다 대고 폭동이래?,3
19123,장예원 님 감사합니다.,1
19124,새누리당 업적은 너무 부끄러워 얘기하기도 남사스럽다,3
19125,결국 솜방망이 처벌로 끝나고 국민은 정부를 못 믿게 되겠군,3
19126,그럼 진중권은 뭐야?,4
19127,저딴 게 기로에까지 서야겠냐….,3
19128,세상에는 옳은 길과 쉬운 길이 있어. 너라면 어떤 길을 선택할 거야?,3
19129,평점이 왜 이리 높아. ㅋㅋ 보는 내내 천장지구가 생각났다. 천장지구가 진짜 명작이구나 하고 느낀 것이다.,3
19130,미치는 게 이별에 아픔은 무뎌져 가는데 미련이 점점 커지더라,2
19131,심지어 초범도 아님;;….,5
19132,이러한 소소한 배려와 나눔이 삶의 큰 감동이네….,1
19133,아직도 애국심에 기대서 저품질 차를 고가로 팔아먹는 현기차는 점유율이 더 떨어져야 정신 차린다….,3
19134,이번 경기는 손흥민 때문에 이겼다,1
19135, 남성 차별당했어!,3
19136, 우리 집 비번은 어떻게 알고 들어온 건지….,4
19137,종북 좌익 빨갱이들에게만???!!,3
19138,노트5 의문의 1승 크크크,4
19139, 7로 나온다던데 아니었나,4
19140,액?! 잠깐? 언니?！,2
19141,그럴 거면 직업을 너무 잘못 선택한 거 아니야?,4
19142,이야 댓글 남녀비율이랑 나이대별로 나오네! 크,1
19143,이게 머?,4
19144,목소리 진짜 와….,4
19145,문재인 대통령 만들기 점점 힘을 읽어 가니 똥줄이 타겠어! ㅋㅋㅋ,3
19146,사장님이 시켜서 한 것 뿐이에요.,1
19147,됐어. 나가봐.,1
19148,반기문이 대통령 되면 제2 박근혜(남자 버전) 시작이다. 하,3
19149,이런 아리송한 말들을 여자친구가 하네요….,2
19150,내가 언제부터 선생과 동업자였습니까! 예?!!,3
19151,있어. 문지르기만 하면 돈도 나오고 차도 나오고 집도 나오는 거.,2
19152,? 나온다니 그저 고마울 뿐 ㅜㅜ,1
19153,김소연 오열 소름 연기 대박이에요,1
19154,"남 아니고, 친구거든? 부자들 사전엔 친구나 우정 뭐 그런 단어는 안 키우나 봐?",4
19155,어떻게 해야 할까요,5
19156,우리 집 와서 제가 요리해주면 그릇을 치워주지 않네요.,3
19157,빨리 다운이나 받아봐.,4
19158,특히 마지막에 연아 선수가 눈을 질끔 감았을 때 안아 양 고생이나 한이 미스사이공의 음악과 혼연일체 된 듯 해서 이제껏 그 어떤 프로그램보다 더 감동적이었어요,1
19159,"연봉은 1년, 2년 지나면 얼마나 올라가는지….",5
19160,이게 쌍꺼풀 수술한 눈 같아요??,4
19161, 그 와중에 어디선가 아들래미 탄생.,4
19162,와 진짜 미친 미친년이네,3
19163,천산갑이 정력에 그리 조타던데…….,4
19164,와 매년 약 7200명이네! 개차반들 많구나ㄷㄷ….,3
19165,이렇게 온다 했는데도 하천주창자에 차 세우는 사람 꼭 있을 것이라 확신이 있습니다.,3
19166,기사를 읽었는데도 여전히 등 보인 건 얘네가 처음이네….,4
19167,존경합니다. 대한민국~!,1
19168,그런데 너 왜 무릎 꿇고 있냐?,2
19169,성조기는 왜 흔들고 난리야!!!,4
19170,2013년에 이어 두 번째로 무 태풍이 올 가능성 있는 건가?,4
19171,더는 상위 몇 퍼센트가 다 해 먹도록 다 두지 맙시다.,3
19172,엄살은.. 정신 차릴 거야 안 차릴 거야?,4
19173,정신 나간 나라와 기관들!!!,3
19174,전 드라마별로 안보지만 이건 시간만 나면 보고 또 보고 합니다….,1
19175,저의 대답은... 지난번과 같으니까요.,1
19176,근데 남자친구가 집이 잘사는 것도 아니고….,5
19177, 모른다 아니다 하면 끝나는 조사가 있어!!,3
19178,고민입니다.,2
19179, 참기 너무 힘들어요.,2
19180, 모두 다 처음이었어….,2
19181,거·짓. 말. 쟁. 이. 더도 덜도 아님.,3
19182,그거야 그렇지만….,2
19183,배신이다 기본의리라는 게 있는데…….,3
19184,그래…. 지금 자료화면들 보니까 촬영할 때 캔버스 앞에 앉아서 그림에는 터치도 안 하고 매번 글씨만 덧쓰는 시늉 하고 있었어…!!!,4
19185,성격 차이로 제가 먼저 헤어지자고 하고 2달 됐어요,2
19186,이제 3월 중후반에서 4월이면 취업 시작될 텐데….,5
19187,근데 나는 아니라는 게 참 서글프다.,2
19188,부끄러우면 사직서 제출하고 공직에서 물러나라,3
19189, 포지션과 똑같고 ㅋㅋㅋ,1
19190,얼른 처형해라~,3
19191,테레사 수녀조차 길거리에 굶주린 아이들과 기아 난민으로 피폐한 세상을 보면서 신이 과연 있는가 괴로워했겠지!,2
19192,아니면 내년에 바로 취업을 해야 좋을지…….,5
19193,대기업은 처음부터 쓰지도 않았어. 그저 그런 회사로만…. 내 딴에 하향 조정한 거로 생각했는데.,2
19194,대단하단 말밖엔,1
19195,일단 이것 좀 마시고요. 변호사님!! 저... 저기….,4
19196,인도사람들 머리가 좋다.,4
19197,에헤 우리 자기…. 지독한건 알아줘야 한다니까.,4
19198,출국 금지 검토 뉴스 보고. 금지되기 전에 오늘 밤 바로 출국하는 거 가능하나요?,4
19199,도와주세요,5
19200,정말이지 요즘은 어디를 틀어도 오빠가 자주 나오시네요,1
19201,그냐 여자가 쪽지로 친하겠지 내고 싶다 이런 식으로 전달한다면 거부반응 느낄까요??,5
19202," 만약 임신 초기 문제라도 있을까 봐 선득 못하겠어요,",5
19203,이영애 미모는 여기서 늙었네! 머네가 아닌 자기만의 미도 계시고 한국적 미가 있는 국보급임,1
19204,이이제이…. 트럼프가 생각했던 거보다 영리하네….,4
19205, 남자친구한테 미안해서 ㅠㅠㅠ,2
19206,지원금 당장 끊어~~~~바그네!!!,3
19207,모든 걸 다 후회해.,2
19208,"힛... 가만, 이 기쁜 소식을 알려야지? ",4
19209,도라에몽 펀치 갈기기 전에 좋은 말로 할 때 내려와라. 진짜,3
19210,4년에 120억 달라는 건가??,4
19211,고등학생 때 점심 먹고 쉬는 시간에 함께 어울릴 친구가 없어 적적할 때 항상 영상으로 달래주었던 연아 선수….,1
19212,공부해. 신경 쓰지 말고. ,3
19213,오 씨 엔 거 방금 봤다.. 이건 뭐 긴 평점도 필요 없네…. 장난하냐? 개나 소나 영화 만드네,3
19214,가족이 없는 출세가 무슨 의미가 있냐?,2
19215,어디를 가나 저런 것들이 있구먼…. ㅡ. ㅡ,3
19216,어!!! 야 잘 만났다!,4
19217,어디 갔다 오냐?,4
19218,자기 취향이 네 말도 못하고 미치겠네요. ㅜ,2
19219, 병원에서 독감 옮아오겠어요….,5
19220,방귀 뀐 놈이 성낸다 더니. 어이가 없네.,3
19221,번호 딴사람 찼는데….,5
19222,너희들이 프로 맞냐?,5
19223,아내시간….,3
19224, ... 너 오늘 유난히 대답 잘한다? 라임 맞춰가면서.,3
19225,당하긴 뭘 당해……. 뒷돈 받은 거지,3
19226,난 어른들이 기다리시니까 빨리 갈려고 그랬죠.,4
19227,그래라.,2
19228,음주운전 단 한 번이라도 차량 몰수해라.,3
19229,와 진짜 상상도 못 한 이적이다….,4
19230,"철 지난 조폭 코미디와 뼈대 있는 가문의 이야기를 섞었지만, 둘 다 지루하다. 박정아를 비롯해 배우들은 보기 민망한 연기를 펼치고, 기억에 남는 건 하나도 없다.",3
19231,ㅋㅋ 대놓고 정준하 대상 만들기~ 무도다워요~~♡♡,1
19232,찌~~~~~~~져 주고 싶다,3
19233,실제로 사귀면 어떻겠어,4
19234,이제 그럼 네가 내 마누라야?,4
19235,성공 커플 ㅠㅠㅠ,1
19236,너무 급한 사정이 생겨서.. 저녁때 줄게요. 저녁때 꼭.,2
19237,내가 언제 화를 냈다고 그래?,3
19238,약에 취해 광란의 질주~~쾅~~에라 무책임한 놈,3
19239,이 집안 꾸준하네….,3
19240,국방을 남에게 의존하는 나라에 그만한 배짱이 없다.,3
19241, 정말 상황이 난처합니다 ㅜㅜ,5
19242,항상 하는 일 잘 되시고…. 요리 쉽게 하시는 법 알려주셔서 감사합니다.,1
19243,또라이들이 넘쳐나네,2
19244,들어오면 3개월은 수습인데 직원 대출을 어떻게 받니?,4
19245, 네 자식이 그런 일을 당했다고 생각해봐라,3
19246,응. 안 부끄러워. 내 아들 나 좋아해. 하고 싶은 거 다 시켜 주는데 싫어할 이유가 없잖아? ,3
19247,탄핵 장난하나요? 사형시켜야 합니다!!!,3
19248,짜증 나는 영화….,3
19249,보상이요? 뭔 보상이요? ,4
19250,헐 얼마 전에 본 거 같은데,4
19251,어떻게 해야 할까요,5
19252,국민의 세금으로 녹을 먹고 살면서…. 나라를. 이지경까지만들고…. 이. 썪어빠진늙은개야….,3
19253,정말 화가 납니다.,3
19254,더욱더 노동자 국민 빨아먹을 생각 하것지……. 그 차이야.,3
19255,엘지는 취급도 안 해 주네 ㅋㅋ,3
19256,잠은 자야 함 ㅠㅠ,2
19257,정말 어메이징하다 ㅋㅋㅋ,4
19258, 오빠들 저는 오늘 오빠들한테 편지 처음 써봐요. 흐흐흐,1
19259,허허 그것도 계속하여 그 금액이 천이 넘어간다고 함,4
19260,너 지금 설마…. 필기 하는 거야?,4
19261,믿을만한건지요?,5
19262,메리다 보고 이거 봐서 그런지 그래픽이 20세 시급. 처음에 보고 무슨 감정 없어진 줄 암 표정 변화가 없는 것 같음,3
19263, 중국은 그에 비하면 양반 격이지.,3
19264,사실 저도 사돈어른 성격이 좀 걱정되긴 해요.,5
19265,고만해요. 좀! 돌 거 같아!,2
19266,나라 살림을 이런 식으로……. ㅠㅠ대통령자리에 앉으면 다들 이런 식으로 나라 살림 하는 겁니까? 넓은 안목으로 나라를 잘 이끌 줄 알았는데 우물안에 개구리처럼 있었다니…….,3
19267,이것들도 그냥 두면 안됨~~,3
19268,돌에 맞아 죽어라,3
19269,안녕하세요 ?,1
19270,그룹에 왜 전라도 사람을 들이면 안 되는 이유를 보여줬지,3
19271,진짜 이쁜 건 국내 원탑이다 덜덜 아주 이쁘네,1
19272, 스타 되기 위한 마음이 아닌 오랫동안 연기하는 배우가 되고 싶어하는 마인드와 글 쓰는 감성들 다 좋다.~,1
19273,너무 고민되네요,2
19274,이거 그 기자 고소 못 하나? ㅡㅡ,3
19275,왠지 박근혜랑 박정희가 오버랩된다. ㄷㄷㄷ,3
19276,영국은 아서왕이 되살아나서 정의에 눈을 뜬 거고 이제 되살아난 아서왕이 호수의 부인한테 엑스칼리버 다시 돌려받아서 인류를 위협하는 사악한 마녀 메르켈을 엑스칼리버로 결딴내는 일만 남았다.,3
19277,엘 팬이지만 희동이 한방 무서움,5
19278,Wow 정말 10년 뒤엔 한국 미국 간 한 시간이면 도착할 듯,4
19279,왜 3범인데 700 내냐. 징 역을 살게 해야지. 그지같은 법,3
19280, 천안함도 몰고 늘어지지 그래?,3
19281,"누드모델 년이 대통령 마누라 되면 섹스 비디오까지 나올 듯, 미국 이미지는 끝장나는 거다.",3
19282, 애청자 입장에서,4
19283,으…. 뭐야….,3
19284,몰라. 어떻게 하면 될지.,2
19285,명불허전 대륙……. 별일이 다 일어 난다….,5
19286,일본 우익 놈들 정말 꼴불견이다. 쯧쯧쯧,3
19287,뭐야? 그것 때문에 온 거야? 너도 참 하하하.,3
19288,하느님 결혼 후 10년 동안 못 느낀 요리에 재미를 느끼게 해주신 백 주부님 감사합니다.,1
19289,일본 한 대 지배받는 게 더 낮다.,3
19290,인생 똑바로 살아라. 자식에게 창피하지도 않니? ㅊㅊ 거짓말쟁이,3
19291,백 주부님 백종원 님 사랑하고 존경합니다~~^^♡,1
19292,90이면 오래 사셨네,4
19293,나 따라가면 안돼?,4
19294,무.. 무슨 소리야... 넌 안자니?,3
19295,전엔 62위였는데 매번 순위 바뀝니다. 알리도 60위권에서 이번에 10권 내로 진입했고,1
19296, 현재 경력은 딱히 경력이라 하기도 좀 뭐하고.. ㅠㅠ,2
19297,"그런 모양이다. 자아, 이걸로 나의 별 재미없는 얘기는 끝. 그냥 형식상 물어보겠는데 너야말로 남자친구는?",4
19298, 평소 관리만 잘하면 나아질 수 있는 건지….,5
19299,홍삼 인줄 알고 물엿 물만 먹었던 몸은 어떻게 보상하실는지?,4
19300,거짓말이었어?,3
19301,대한민국 국민의 한 사람으로서 정말 창피하리다.,3
19302, 너무 훌륭했어요!!!,1
19303,통학에만 편도 1시간 반 정도 걸리는데요,2
19304,양심에 털이 그득한 징그러운 늘,3
19305,인맥도 환영합니다^^,1
19306,기술 어떻게 개발했는지 과정도 궁금하네요~리센도 되는 기술인지….,4
19307," 난 아직도 좋은데 어떻게 티를 안 내고 연애할 수 있어,?",4
19308,진심 소름이 끼친다. 이런 큰일을 저질러 놓고도 발 뻗고 잠이 왔을까나!!!,4
19309,이번 주가 추석이잖아요?,4
19310,근데 요즘은 많더라,4
19311,"에? 아….뭐…  그래요. 나 사실, 굉장히 자존심 강한 여자지만요! 으흠... ",1
19312,가슴 뭉클하다.!,1
19313,그걸 또 먹어? 물어보고 먹으라니까.,3
19314,도대체 이 인간은 뭐야,4
19315,범죄자 박근혜……. 뭐 피눈물을 흘리는 심정??? 에라니 사기꾼아….,3
19316,괜찮은데….,4
19317,스스로나가면 연봉 안 줘도 되고 자르면 남은 기간 연봉 다 줘야 하고 그게 팩트다,3
19318,남자 박근혜…. 아닌가여?,3
19319,정말 국내에선 박병호나 손아섭이라는 첫 타자보다 못했으나 국제경기에 가면 상당히 강했나 보네~ 내년 시즌 김현수 기대할 만하다.,1
19320,닭: 순실이가 없어서 하야해야 할지 모르겠어요 대신 국회에서 결정되면 알려주세요 !!!아 몰라,3
19321,역시 순 부정적이었어!,4
19322,세이콘이라면 선발 로테이션 제 맘대로 조절해 사며 충분히 표적 등판 시킬 듯….,1
19323,울다가 그치긴 하는데 너무 많이 먹는 거 아닐까요?,5
19324,이건 대통령이 아니라 도둑년이구먼.,3
19325,그네부터 잡아넣어라,3
19326,부동산 전문가로 존경해 썬 트럼프 형님….,2
19327,보수주의자들 나라 걱정하면서 이명박·박근혜 보면 졸라 비리 많이 저지른다. 그것도 메가톤급으로,4
19328,오늘로 딱 한 달이지? 자. 첫 월급. 한 달 동안 수고 많았어.,1
19329,잠깐만 여왕이 졌다고???? ㅋㅋㅋㅋㅋ,4
19330,말도 안 돼. 당연히 너지…! 아니 나는가? ,3
19331,미안하네. 이젠 희망 따위도 사치네. 그냥 편안히 갈 수 있게 좀 도와주게.,2
19332,기자 놈 반미감정 만들려고 애쓰네! ㅉㅉ,3
19333,저 부모의 자식들은 저 부모들이 얼마나 창피할까 ㅜㅜ,2
19334, 박태환 씨 정말 대단하네요.,1
19335,차라리 이 2명 특별입학시키든가,3
19336,내가 왜 너희 삼촌을 보러 오는데?,3
19337,폭스바겐 왜 타냐까지 아닌데 허세를 부릴 정도의 차는 아니다.,3
19338,국가 내란 주모자 박근혜를 총살하고 농 단자 최순실과 그 잔당들을 모조리 화형에 처하라……!,3
19339,정말 너희는 국민을 우롱하는구나!,3
19340,공부하는 것도 돈….,2
19341,"그래, 믿자. 잘하고 있을 거 다 믿어야지.",3
19342,본인들에게는 즐거운 추억이나 상업 영화로서는 함량 미달,3
19343,막장보다 더 못한드라마…. 이걸 보고 웃으라는 건지 울라는 건지... 작가분 드라마 쉽게 쓰는 거 아닙니다,3
19344,"이렇게 내 인생의 한 시간 30분은 무의미하게 지나갔습니다, 이야기 중심이 없어 미친",3
19345,몰랐는데... 사람이 나가고 들어오는 거... 느낌이 이상해요.,4
19346,인간 사육장 대한민국,3
19347,대중화 어버이의 은혜입니다,1
19348,대구여고생을 보니 우리의 장래가 어둡지는 않네요^^*,1
19349,채널 돌리다가 잠깐 잠깐 지나치면서 느낀 건데…. 이채영연기왜그래? M이냐?,3
19350, 근데 요즘 추격전은 유재석만 뛰어다녀….,4
19351,이사회에서 그렇게 말씀하셨잖습니까.,4
19352,그게 다예요.,3
19353,둘 다 잘 생겼다^^,1
19354,반말도 하지 말랬지!,4
19355, 국가적인 원수!,3
19356,그럼 네가 눈감고 누면 되잖아!,4
19357,이게 현실에 존재하는 국가 맞냐?,4
19358,완죤 내 스타일♡♡♡♡♡♡♡,1
19359,이번 8월 1일~ 둘째가 다니는 어린이집이 문을 닫는 바람에 맞벌이를 하는 저희로서는 참 난감하게 되었습니다.,5
19360,병신년이 좀 닥쳐,3
19361,기막히고 코가 막힌다,5
19362,제 경험상. 이혼 관련 소송은 다른 사건들과 접근법이 다릅니다. 이혼이란 결론은 같아도 어떻게 그 결과를 도출하느냐가 중요하죠. ,4
19363,예전 남자친구들은 헤어지면 꼭 다시 연락이 오더라고요,4
19364,수지가 최고 이쁘네….,1
19365,반기문 되면 이명박 비리 다 묻어주고 박근혜 최순실 다 살려줄 것이다 절대 안 된다,3
19366,죽어라. 진짜…. 더러워,3
19367,왜긴 왜야?! 내가 지금 뭐 가지고 열 받아 하겠어?,2
19368,네 본도를 다 갈 곳에서 똥 고까지 쳐 눌 테다~~,3
19369,휴학생과 졸업생의 차이는 큰가요?,5
19370,계속 인터넷에서 만난 사람은 만나지 말라 하고 성인이 되었는데도 자전거여행 때 매일같이 힘드냐,2
19371,고마워요... 한국 정부보다 낫네,1
19372,장관이면 고위 관료인데 전 국민 앞에서 거짓말이나 하고 증인선서까지 했는데 위증을 했으니…. 감옥가야지….,3
19373,장예원 아나운서님에게 생일 진심으로 축하드립니다.,1
19374,죽여버리겠어!!,3
19375,"폐쇄된 공간에서 괴물의 습격, 이 플롯에서부터 거죽을 입혀나가는 방식은 인제 그만.",3
19376,그럼 다행이지만.,1
19377, 머리론 그렇게 생각해도 마음이 불편해요….,2
19378,알바라도 하면서 취업 준비를 하는 게 나을까요?,5
19379,재밌어 보이는 포스터와 제목으로 뒤통수를 제대로 쳐주는 영화,3
19380,아빠! 이거. 아빠가 드세요. 요즘 힘들어 보이시는데….,4
19381,디 워 생각나네. 시간 아깝다. 넘쓰레기라서 일부러 찾아서 평점 주러 옴. 15세 이상 관람 불가.,3
19382,항상 좋은 요리법들을 쉽게 설명하셔서….,1
19383,솔선수범 배운 사람들이~~~ 쯧쯧쯧,3
19384,병원에 자주 오신다고. 아까도 막 거기 오셨다고….,3
19385,... 답답해.,2
19386, 한국식 발음 없애는 게 너무 힘들어요,2
19387,우리가 얼마나 놀랐는지 알기나 해?,2
19388,기각하면 죽는다,3
19389,미래에서 쟤네 죽이러 오는 거 아니냐??,4
19390, 남자가 지친다고 저 찼어요. ㅠㅠ,2
19391,돼지 년 같으리라고(최순실),3
19392,근데 뜯는 순간 으읭???,4
19393,제 언니의 남편을 제 남편이 뭐라고 부르나요?,5
19394,힐링 되는 드라마…….,1
19395,부럽다 사장…….,2
19396,와~~뻔뻔함의 극치를 보여주는구나!!!,3
19397, 도와주세요,5
19398,"이래도 좋다고 박근혜 절친들 나쁜 새누리당 쳐 뽑는 개, 돼지들이 있다는 현실이 슬프다.",3
19399,새벽에 드시고 바로 주무시면 안 됩니다!!!,5
19400,오빠 안녕!,1
19401,이렇게 가다간 스포츠는 일간지로 통합하고 엔터테인먼트는 인터넷으로 살림 차려 나가야 할지도 모른대.,4
19402,이강인 대단하다 응응,1
19403,작가 완전 막장이네…. ㅡㅡ횟수 늘리려고 엄청나게 노력 하네 OO 질질,3
19404,"떨어져 죽게 생긴 걸 있는 힘 없는 힘 다해 살려줬더니, 원수?  말 안되지, 이거.",4
19405,저 정신 나간 인간 경찰 맞나?,4
19406,박근혜는 책임지고 하야하라,3
19407,아... 눈물 난다.,2
19408,셀루메드 홧팅~~~,4
19409,핸드폰은 그쪽 가질래요?,4
19410,순실이가 제일 두려워하는 건….. 전 재산 몰수... 빈털 된 순득 술신 자매가 순댓국집에서 손님한테 술병으로 처맞는 꼴을 봐야 할 텐데..,3
19411,그래도 내가 명색이 보도국장인데 깔끔하게 하고 다녀야지 자식은!,3
19412,말을 해도 꼭!,3
19413,중국은 날아오는 철새들도 민폐네 OOO,3
19414,처음 보는 기업인데 보너스가 어마해서 연봉 6천만 찍는답니다….,4
19415, 그리고 이번에 무로 만든 요리들 최고였어요!~~,1
19416, 오늘도 연락 한 통 없네요,2
19417,다 지 수준인 줄 아는 거야,3
19418,미국은 갔다 언제 와?,3
19419,관심 감사합니다….,1
19420, 다시 만나면 안됐던 거야,2
19421,머리 크크크 캐릭터 있음. 크크크,1
19422,개인적으로 별로 ~~,3
19423, 유부남이라 실망했는데 과장님이 너무 잘해주시고 같이 밥 먹고 술 먹고 하는 관계가 됐네요,5
19424,갓근형선생님건강한모습으로 우리겼에서 항상 멋진연기보여주세요!,1
19425,너 무슨 돈 있어서 저렇게 비싼 걸 들여놔?,3
19426,너무도 좋은 재석 오빠…. 카페에 드디어 갑했네여….,1
19427,궁금한 게 수술비도 없다는 분이 초반에 명품으로 도배하는 건 좀 아닌듯함,3
19428, 고민입니다….,5
19429, 개인적으로 핸드폰을 가져본 적이 없어서 기다리기도 힘드네요; ㅅ;0,2
19430,안에 들어가도 돼요?,2
19431,뇌 질환 일으키는 짱깨 초미세먼지가 매일같이 몰려오는데 한마디도 못 하고 들이마셔야 하는 중국 속국 코리아~,3
19432,아 웃겨. 크크크 또 바뀌었어,1
19433,네! 있다고 보이요!,2
19434,꺼낸 적도 없고 주머니에 있어야 되는데….,5
19435,항상 응원합니다…!!,1
19436,여기서 개고기가 한국문화라며 입에 거품 무는 것들은 개고깃집 친인척들이거나 업자일 가능성 높지,4
19437,이 영화의 평점이 이렇게 높다면 한국 영화 미래 없고 정우성도 답이 없는.,3
19438,무도 충이 이 정도일 줄이야 칼만 안 든 폭력배 같음….,5
19439, 물론 남들 그런 거 신경 쓰지 말아야 하지만…. 좋은방법이없을까요?,5
19440,이민호 눈물 연기 대박 ㅠㅠㅠ,1
19441,시위 참여한 사람인데 진짜 우리 국민들이 한마음이라는 생각이 들었어요,1
19442, 다들 연애하시는 분들이 존경스러워 울 정도에요….,2
19443,이젠 구질구질하다.,3
19444,아저씨 뭐야. 여기 어디야?,3
19445,설득력이랄 것도 없는 액션,3
19446, 백 선생님의 요리는 그냥 냉장고 뒤져서 뚝딱 따라 하기 쉬워 좋습니다~,1
19447,"내가 경찰에 진작 넘기자고 했지, 이렇게 깡패 짓이나 하려고 빼돌렸니? 너 조폭이야? 권총으로 여자 협박이나 하고! 왜 이리 진짜?",3
19448,"그냥 삼류 코믹영화 외노자나 이주여성들의 고통을 직간접적으로 보여주는 영화는 많은데 그 반대인 영화는 하나도 없네. ㅡ. ㅡ 내가 그런 영화만 본 건가,",3
19449,카트 기다리다가 속 터져 죽을걸,2
19450,"사정을 전부 설명하겠습니다. 있는 그대로, 모든 것을요. 일부 부 활동으로부터 위험성을 지적받고, 이쪽이 어떤 대응책을 제시하였으며, 그런데도 여전히 납득해 주지 않았으므로 전교생의 의견을 묻고자 한다고, 그렇게 설명할 예정입니다.",4
19451,애 잘 있어 걱정 마. 그럼 끊는다.,4
19452,이러는 게 어딨어. 내가 먼저 무드 잡고 사과하려 했단 말이야.,4
19453,이러다 진짜 큰일 나버리는 것 아닌지 모르겠네요……. 0,5
19454,부모님들 부러워 ㅠㅠ.,2
19455,썩은 새누리당 뿌리 뽑자!,3
19456,업뎃을 해줘야 하지!!,3
19457,코유키가 노래 부르는 장면을 음악만 나오는 것에 실망했음. 뭔가 허전하네. 치 봐 짱~!,3
19458, 나한테는 완전 착한데 이러더라고요,5
19459,반기문…. 기회주의자 같네,3
19460,네. 상당히.,4
19461,연출도 시나리오도 연기도 모두 할 말 잃게 만든…. 돈들여 만든 사람이나 돈 주고 본 나나…. 왜그랬을까?,3
19462,자기들은 돈이 있어 좋은 차 타는가 보지 뭐!!,3
19463,얼마 전 동생이 동거하고 있다는걸 알게 되었습니다,4
19464, 어디 브랜드가 여자들이 좋아하고….,5
19465,와…. 지이루해도 지루해도 어찌 이리 IRU 한지 전쟁의 아픔보다 영화의 산만함이 더 많이 느껴지는데,3
19466,잔디 위의 대기업 호우~,1
19467,그럼 뭘 바라는 건데?,2
19468,?^^,1
19469,웃기.. 긴 누가 웃긴다고 그래요. 맨날 바쁜 척 하시더니 일없으세요? 꽤 오래 계시네요?,4
19470,음…. 별로다…. 정말로…….,3
19471,뭐요? 왜 갑자기 연체료를 들먹여요?,3
19472,그냥 미안하다는데 뭐라고 말도 못 하겠고...= _=나 이제 어디서 일한다니….,2
19473, 전 장문석 선수를 믿습니다….,1
19474,향우 손가락질할 노릇이다. 죽도 밥도 안되는 작품이다. 그럴 거면 차라리 죽이라도 되던가. 중간도 못 되는 한심한 작품이다. 그 근거는 전작 아이리스만 봐도 알 수 있다. 직접 보고 비교할 것. 무게감만 잡는다고 능력 있는 게 아니다.,3
19475,부장 바꿔.,3
19476,박근혜는 이 나라가 어떻게 돌아가든 상관하지 않는 사람인 줄 몰랐네,3
19477,?,3
19478,그러나 반드시 검찰도 수사 및 김기춘 우병우 라인에 대한 대수술의 칼을 들이대야 할 것이다.,3
19479,국수주의마저 등 돌린 너희 용. 크크크,1
19480,터진 각도로 봐선 전자레인지 돌리다가 방수된다고 물에 넣은 거 같은데?,4
19481,동토의 나라가 이렇게 반갑다니.,1
19482,티브이에서 하는 거 보고야~ 안돼~ 하는 부분 보고 바로 채널 돌렸다. 세상에 이걸 영화관에서 돈 주고 봤으면 어땠을까 과거의 나로 타임머신을 타고 돌아가서 죽여버리고 싶어질것같다,3
19483,지금 말하긴 좀 곤란한데… 어쨌든 좋은 기회야. 흥미롭기도 하고. 그러니까 만약 나중에 너도…,4
19484,이 상황을 어떻게 모면하면좋을까요..;;ㅠㅠ,5
19485,"선생님들께서 갑자기,",5
19486,초록마을 안 되겠네~바꿔먹어야겠다,3
19487,너흰 어떻게 해도 죽어... 아직도 상황 판단 안 되냐,3
19488,군대에서 살 뺄 수 있는 방법이 잇나 해서 군필자 선배님들이나 조언을 받을 수 있을까 하고 글을 써봅니다. ㅜㅜ,2
19489,올 한 해 안아 양 덕분에 피겨도 알고 안아 양 연기 보면서 항상 마음이 어려울 때 도움이 됐어요….,1
19490,뭔가 이상한데 기분 탓일까요…? ㅜㅜ,2
19491,믿고 보는 김은숙 작가 로맨틱 코미디 하면 김은숙 작가 레전드지 진짜,1
19492, 대놓고 정색했다간 하극상했다고 더 곤란해 질 거 같거든요….,5
19493,항상 응원하고 있어요~!,1
19494,"언제 무슨 일이 일어날지 모르니까 어쩔 수 없어요,",4
19495,유재석 오라버니 또다시 월요일 시작하네요,1
19496,억지스러운 시나리오…. 지루한 전개.. 1편보다 못한 구성 등.. 2편은 안 나오는 게 나았다…. 망작…. 배우들이 영화 보는 눈이 없어서 안타깝다.,3
19497,홧팅 JTBC~~♥,1
19498,웃는 얼굴 봐라 국민들 피 빨아먹고 웃음이 나오는 저런 철면피,3
19499,궁금해? 그게 궁금하긴 했니?,3
19500,"보니까 입덧 심한 것 같지도 않네,",4
19501,2016년 마무리 이쁘게 하고 2017년은 또 새롭게 같이 시작해봐요??,1
19502,  그녀에게 상처 줬던 행동이 너무나 스스로 용서가 안 되네요,2
19503,무슨 숙제 해치워요? ,4
19504,내려와. 아줌마야. 지금까지 호의호식하며 인생 편히 살았잖아.,3
19505,연기도 잘하고 몰입도 장난 아니고요….,4
19506,예전에?,1
19507,"어머, 얘. 말하는 거 좀 봐. 너 지금 그걸 말이라고 하니? ",2
19508,헐 신의 한 수네요,4
19509,오늘 그렇게 춥지는 않은데?,4
19510,야! 넌 사람 말을 코로 들어?! 내가 쫓아다니지 말라고 경고했지!,3
19511, 제가 그렇게 잘못한 걸까요.,2
